Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),64.9,60.3
Population below age 15 years (%),22.4,23.0
"Sex ratio of the total population (females per 1,000 males)","1,055","1,015"
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",941,637
Children under age 5 years whose birth was registered with the civil authority (%),92.3,90.6
Deaths in the last 3 years registered with the civil authority (%),82.5,na
Population living in households with electricity (%),99.2,99.6
Population living in households with an improved drinking-water source (%),99.3,98.9
Population living in households that use an improved sanitation facility(%),83.4,65.0
Households using clean fuel for cooking (%),91.7,79.8
Households using iodized salt (%),85.8,82.5
Households with any usual member covered under a health insurance/financing scheme (%),71.1,74.5
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),(7.6),na
Women who are literate (%),68.5,na
Women with 10 or more years of schooling (%),32.6,30.1
Women age 20-24 years married before age 18 years (%),35.4,38.9
Births in the 5 years preceding the survey that are third or higher order (%),1.0,0.8
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),20.7,13.6
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),88.0,74.8
Any method (%),73.3,74.0
Any modern method (%),73.2,73.5
Female sterilization (%),72.9,72.9
Male sterilization (%),0.0,0.0
IUD/PPIUD (%),0.2,0.2
Pill (%),0.0,0.2
Condom (%),0.1,0.1
Injectables (%),0.0,0.0
Total unmet need(%),3.2,6.1
Unmet need for spacing (%),1.7,4.7
Health worker ever talked to female non-users about family planning (%),16.6,28.7
Current users ever told about side effects of current method (%),28.2,30.7
Mothers who had an antenatal check-up in the first trimester (%),89.4,82.3
Mothers who had at least 4 antenatal care visits (%),62.5,68.3
Mothers whose last birth was protected against neonatal tetanus (%),90.3,94.6
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),75.1,36.7
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),42.5,23.9
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),96.0,93.9
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),94.0,80.8
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"3,912","(1,452)"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),97.2,na
Institutional births (%),98.6,97.5
Institutional births in public facility (%),49.6,35.2
Home births that were conducted by skilled health personnel (%),0.9,0.0
Births attended by skilled health personnel (%),95.5,95.8
Births delivered by caesarean section (%),53.8,51.1
Births in a private health facility that were delivered by caesarean section (%),72.2,58.0
Births in a public health facility that were delivered by caesarean section (%),37.0,42.6
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),(76.2),(61.7)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(100.0),*
Children age 12-23 months who have received BCG (%),(97.6),(94.3)
Children age 12-23 months who have received 3 doses of polio vaccine (%),(76.2),(70.4)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(97.6),(86.2)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(92.5),(87.7)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(39.6),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(87.8),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(97.6),(68.9)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),80.2,89.5
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(97.4),(90.7)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(2.6),(9.3)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),10.0,9.7
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.0,0.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Children under age 3 years breastfed within one hour of birth (%),69.3,44.3
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),(8.6),(11.8)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),11.2,10.9
Children under 5 years who are stunted (height-for-age) (%),23.8,22.1
Children under 5 years who are wasted (weight-for-height) (%),17.8,17.9
Children under 5 years who are severely wasted (weight-for-height) (%),8.1,9.8
Children under 5 years who are underweight (weight-for-age) (%),26.9,29.1
Children under 5 years who are overweight (weight-for-height) (%),3.6,3.9
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),9.6,11.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),46.4,45.1
Women who have high risk waist-to-hip ratio (≥0.85) (%),53.4,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),59.3,68.1
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),59.8,59.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(51.9),(33.5)
All women age 15-49 years who are anaemic (%),59.5,57.9
All women age 15-19 years who are anaemic (%),54.6,53.7
Women - Blood sugar level - high (141-160 mg/dl)(%),7.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),13.0,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),22.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),10.7,na
Men - Blood sugar level - very high (>160 mg/dl) (%),13.4,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),25.9,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.7,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.9,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),25.8,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.5,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),31.3,na
Ever undergone a screening test for cervical cancer (%),6.5,na
Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),14.6,na
