Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),88.0,90.0
Population below age 15 years (%),20.4,21.2
"Sex ratio of the total population (females per 1,000 males)","1,041",926
"Sex ratio at birth for children born in the last five years (females per 1,000 males)","1,075","1,048"
Children under age 5 years whose birth was registered with the civil authority (%),85.6,63.7
Deaths in the last 3 years registered with the civil authority (%),29.7,na
Population living in households with electricity (%),97.7,99.4
Population living in households with an improved drinking-water source (%),97.4,95.3
Population living in households that use an improved sanitation facility(%),96.7,90.8
Households using clean fuel for cooking (%),46.2,38.3
Households using iodized salt (%),98.7,99.5
Households with any usual member covered under a health insurance/financing scheme (%),22.3,5.0
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),(7.3),na
Women who are literate (%),94.0,na
Women with 10 or more years of schooling (%),55.8,49.1
Women age 20-24 years married before age 18 years (%),6.0,3.2
Births in the 5 years preceding the survey that are third or higher order (%),2.6,1.4
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),0.7,0.0
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),90.2,88.2
Any method (%),66.7,38.2
Any modern method (%),52.5,30.7
Female sterilization (%),16.0,20.7
Male sterilization (%),0.0,0.0
IUD/PPIUD (%),25.8,7.4
Pill (%),6.1,0.8
Condom (%),3.3,1.9
Injectables (%),0.0,0.0
Total unmet need(%),6.4,18.1
Unmet need for spacing (%),3.4,10.0
Health worker ever talked to female non-users about family planning (%),11.4,10.7
Current users ever told about side effects of current method (%),70.3,(43.9)
Mothers who had an antenatal check-up in the first trimester (%),51.6,43.2
Mothers who had at least 4 antenatal care visits (%),18.2,35.8
Mothers whose last birth was protected against neonatal tetanus (%),91.7,84.3
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),12.5,7.5
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),4.1,2.7
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),96.6,78.4
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),47.4,36.9
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"6,242","(6,897)"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),1.7,0.0
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),47.3,na
Institutional births (%),51.5,45.3
Institutional births in public facility (%),47.3,37.7
Home births that were conducted by skilled health personnel (%),12.2,33.4
Births attended by skilled health personnel (%),61.7,78.9
Births delivered by caesarean section (%),3.8,9.1
