Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),80.5,74.8
Population below age 15 years (%),24.3,35.2
"Sex ratio of the total population (females per 1,000 males)","1,021",957
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",880,958
Children under age 5 years whose birth was registered with the civil authority (%),70.3,65.8
Deaths in the last 3 years registered with the civil authority (%),(31.2),na
Population living in households with electricity (%),99.4,98.6
Population living in households with an improved drinking-water source (%),98.1,97.3
Population living in households that use an improved sanitation facility(%),90.1,84.8
Households using clean fuel for cooking (%),24.2,9.8
Households using iodized salt (%),98.3,99.5
Households with any usual member covered under a health insurance/financing scheme (%),24.9,4.3
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),9.2,na
Women who are literate (%),85.8,na
Women with 10 or more years of schooling (%),39.4,21.9
Women age 20-24 years married before age 18 years (%),6.5,9.0
Births in the 5 years preceding the survey that are third or higher order (%),5.8,6.7
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),4.3,5.5
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),71.1,69.8
Any method (%),56.3,26.2
Any modern method (%),47.1,22.3
Female sterilization (%),15.1,9.5
Male sterilization (%),0.0,0.0
IUD/PPIUD (%),21.7,9.5
Pill (%),4.1,2.8
Condom (%),5.1,0.4
Injectables (%),0.4,0.0
Total unmet need(%),6.5,22.9
Unmet need for spacing (%),3.5,7.3
Health worker ever talked to female non-users about family planning (%),11.3,5.9
Current users ever told about side effects of current method (%),63.1,19.8
Mothers who had an antenatal check-up in the first trimester (%),50.1,20.2
Mothers who had at least 4 antenatal care visits (%),9.5,6.6
Mothers whose last birth was protected against neonatal tetanus (%),83.8,60.8
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),13.5,0.9
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),5.6,0.9
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),97.6,60.9
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),39.6,11.5
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"5,886","(6,003)"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.8,0.0
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),34.9,na
Institutional births (%),32.2,18.7
Institutional births in public facility (%),29.2,17.1
Home births that were conducted by skilled health personnel (%),18.5,6.6
Births attended by skilled health personnel (%),50.7,25.1
Births delivered by caesarean section (%),1.7,4.0
Births in a private health facility that were delivered by caesarean section (%),*,*
Births in a public health facility that were delivered by caesarean section (%),3.7,20.1
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),54.6,34.7
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(71.2),(71.0)
Children age 12-23 months who have received BCG (%),87.6,74.5
Children age 12-23 months who have received 3 doses of polio vaccine (%),68.4,65.8
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),65.3,53.1
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),71.8,47.3
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),26.4,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),2.1,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),57.3,46.4
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),42.2,21.7
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,98.2
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.8
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),1.9,2.5
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.1,0.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Children under age 3 years breastfed within one hour of birth (%),64.8,44.0
Children under age 6 months exclusively breastfed (%),(47.6),(50.4)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),15.9,15.5
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),(11.7),*
Total children age 6-23 months receiving an adequate diet  (%),14.5,15.7
Children under 5 years who are stunted (height-for-age) (%),28.0,27.8
Children under 5 years who are wasted (weight-for-height) (%),12.9,6.7
Children under 5 years who are severely wasted (weight-for-height) (%),6.3,1.7
Children under 5 years who are underweight (weight-for-age) (%),15.6,12.8
Children under 5 years who are overweight (weight-for-height) (%),6.8,4.8
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),14.8,8.2
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),14.1,14.2
Women who have high risk waist-to-hip ratio (≥0.85) (%),59.8,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),44.9,12.5
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),31.0,13.2
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),18.2,(17.9)
All women age 15-49 years who are anaemic (%),30.0,13.3
All women age 15-19 years who are anaemic (%),41.6,8.2
Women - Blood sugar level - high (141-160 mg/dl)(%),5.1,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.0,na
Men - Blood sugar level - high (141-160 mg/dl)(%),7.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),5.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.8,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.3,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),25.9,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),21.1,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),12.2,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),33.8,na
Ever undergone a screening test for cervical cancer (%),0.0,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),9.9,na
Men age 15 years and above who use any kind of tobacco (%),45.5,na
Women age 15 years and above who consume alcohol (%),0.9,na
Men age 15 years and above who consume alcohol (%),24.1,na
