Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),85.8,84.1
Population below age 15 years (%),21.4,29.0
"Sex ratio of the total population (females per 1,000 males)","1,105","1,033"
"Sex ratio at birth for children born in the last five years (females per 1,000 males)","1,245","1,082"
Children under age 5 years whose birth was registered with the civil authority (%),78.9,71.9
Deaths in the last 3 years registered with the civil authority (%),47.5,na
Population living in households with electricity (%),99.7,98.2
Population living in households with an improved drinking-water source (%),83.4,75.5
Population living in households that use an improved sanitation facility(%),88.5,75.5
Households using clean fuel for cooking (%),41.2,35.4
Households using iodized salt (%),98.9,99.5
Households with any usual member covered under a health insurance/financing scheme (%),20.6,3.7
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),(2.2),na
Women who are literate (%),91.6,na
Women with 10 or more years of schooling (%),45.3,39.9
Women age 20-24 years married before age 18 years (%),3.2,12.0
Births in the 5 years preceding the survey that are third or higher order (%),1.7,3.5
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),5.2,5.5
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),90.6,88.3
Any method (%),64.6,30.7
Any modern method (%),50.1,22.2
Female sterilization (%),15.7,13.7
Male sterilization (%),0.0,0.0
IUD/PPIUD (%),22.0,4.1
Pill (%),6.0,3.3
Condom (%),4.7,1.2
Injectables (%),0.2,0.0
Total unmet need(%),3.2,24.2
Unmet need for spacing (%),1.4,16.6
Health worker ever talked to female non-users about family planning (%),10.8,10.2
Current users ever told about side effects of current method (%),58.1,(33.6)
Mothers who had an antenatal check-up in the first trimester (%),57.8,28.1
Mothers who had at least 4 antenatal care visits (%),34.7,25.1
Mothers whose last birth was protected against neonatal tetanus (%),77.6,75.5
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),12.9,9.5
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),4.4,4.7
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),96.8,65.8
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),50.7,24.9
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"(7,125)","(6,540)"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.7,0.0
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),45.4,na
Institutional births (%),43.6,33.1
