Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),53.1,51.3
Population below age 15 years (%),36.3,36.9
"Sex ratio of the total population (females per 1,000 males)","1,074","1,022"
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",925,945
Children under age 5 years whose birth was registered with the civil authority (%),80.4,70.5
Deaths in the last 3 years registered with the civil authority (%),39.1,na
Population living in households with electricity (%),91.7,77.4
Population living in households with an improved drinking-water source (%),88.6,89.3
Population living in households that use an improved sanitation facility(%),38.3,13.7
Households using clean fuel for cooking (%),16.9,6.5
Households using iodized salt (%),97.0,97.1
Households with any usual member covered under a health insurance/financing scheme (%),52.5,16.6
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),2.1,na
Women who are literate (%),41.4,na
Women with 10 or more years of schooling (%),13.6,12.1
Women age 20-24 years married before age 18 years (%),43.4,41.1
Births in the 5 years preceding the survey that are third or higher order (%),2.4,2.1
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),14.4,17.2
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),66.4,16.8
Any method (%),55.4,35.0
Any modern method (%),45.4,30.9
Female sterilization (%),32.5,27.4
Male sterilization (%),0.2,0.0
IUD/PPIUD (%),0.7,0.5
Pill (%),6.4,1.9
Condom (%),2.9,0.9
Injectables (%),0.5,0.0
Total unmet need(%),12.0,19.9
Unmet need for spacing (%),6.0,9.9
Health worker ever talked to female non-users about family planning (%),22.3,26.7
Current users ever told about side effects of current method (%),36.5,57.0
Mothers who had an antenatal check-up in the first trimester (%),71.6,57.2
Mothers who had at least 4 antenatal care visits (%),26.6,29.7
Mothers whose last birth was protected against neonatal tetanus (%),91.9,95.2
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),16.5,9.2
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),3.3,1.8
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),91.0,91.5
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),61.6,45.5
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"1,644",721
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),2.6,3.5
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),60.0,na
Institutional births (%),64.6,49.4
Institutional births in public facility (%),57.6,43.7
Home births that were conducted by skilled health personnel (%),9.9,6.1
Births attended by skilled health personnel (%),74.2,55.5
