,Indicator,NFHS-5,NFHS-4
0,Female population age 6 years and above who ever attended school (%),71.5,63.8
1,Population below age 15 years (%),27.3,29.4
2,"Sex ratio of the total population (females per 1,000 males)","1,006",975
3,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",899,926
4,Children under age 5 years whose birth was registered with the civil authority (%),79.7,65.0
5,Deaths in the last 3 years registered with the civil authority (%),35.2,na
6,Population living in households with electricity (%),97.3,88.5
7,Population living in households with an improved drinking-water source (%),86.4,79.8
8,Population living in households that use an improved sanitation facility(%),64.4,35.7
9,Households using clean fuel for cooking (%),47.0,26.8
10,Households using iodized salt (%),95.7,98.8
11,Households with any usual member covered under a health insurance/financing scheme (%),44.7,15.6
12,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),9.0,na
13,Women who are literate (%),69.2,na
14,Women with 10 or more years of schooling (%),45.0,35.9
15,Women age 20-24 years married before age 18 years (%),26.3,30.6
16,Births in the 5 years preceding the survey that are third or higher order (%),1.2,2.6
17,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),5.9,6.3
18,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),80.0,66.4
19,Any method (%),68.5,54.4
20,Any modern method (%),59.6,51.1
21,Female sterilization (%),45.2,45.5
22,Male sterilization (%),0.4,0.5
23,IUD/PPIUD (%),1.4,0.4
24,Pill (%),4.1,1.4
25,Condom (%),6.4,3.0
26,Injectables (%),0.6,0.2
27,Total unmet need(%),9.5,17.5
28,Unmet need for spacing (%),4.0,8.7
29,Health worker ever talked to female non-users about family planning (%),23.2,24.1
30,Current users ever told about side effects of current method (%),40.1,34.0
31,Mothers who had an antenatal check-up in the first trimester (%),68.2,63.9
32,Mothers who had at least 4 antenatal care visits (%),48.7,38.5
33,Mothers whose last birth was protected against neonatal tetanus (%),90.0,95.6
34,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),29.6,23.7
35,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),22.5,7.3
36,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),87.9,84.2
37,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),73.5,52.7
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"3,372","1,958"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),(2.5),1.1
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),70.0,na
41,Institutional births (%),80.9,62.5
42,Institutional births in public facility (%),44.6,32.6
43,Home births that were conducted by skilled health personnel (%),8.5,10.6
44,Births attended by skilled health personnel (%),86.5,74.1
45,Births delivered by caesarean section (%),21.0,13.4
46,Births in a private health facility that were delivered by caesarean section (%),41.5,39.4
47,Births in a public health facility that were delivered by caesarean section (%),13.4,5.1
48,Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),71.0,66.2
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),72.9,74.9
50,Children age 12-23 months who have received BCG (%),97.0,100.0
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),76.9,76.4
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),85.4,85.9
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),92.3,87.0
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),40.7,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),75.2,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),88.2,62.1
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),80.2,54.3
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),95.1,93.8
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),4.9,6.2
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),15.6,4.5
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(67.4),(54.3)
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(34.2),(20.0)
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(60.3),(55.7)
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.2,2.3
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),62.1,69.7
66,Children under age 3 years breastfed within one hour of birth (%),18.0,23.0
67,Children under age 6 months exclusively breastfed (%),(60.9),74.2
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(62.5)
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),16.5,8.3
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),18.1,7.7
72,Children under 5 years who are stunted (height-for-age) (%),36.2,39.8
73,Children under 5 years who are wasted (weight-for-height) (%),19.7,36.9
74,Children under 5 years who are severely wasted (weight-for-height) (%),9.5,17.6
75,Children under 5 years who are underweight (weight-for-age) (%),32.3,50.8
76,Children under 5 years who are overweight (weight-for-height) (%),3.0,1.0
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),26.6,30.7
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),15.1,12.1
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),55.4,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),66.5,74.0
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),69.0,72.4
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(63.6),73.7
83,All women age 15-49 years who are anaemic (%),68.8,72.4
84,All women age 15-19 years who are anaemic (%),68.2,72.4
85,Women - Blood sugar level - high (141-160 mg/dl)(%),4.0,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),5.0,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.4,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),6.4,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),7.4,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.8,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.4,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.2,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),21.5,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.9,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),8.0,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),27.5,na
97,Ever undergone a screening test for cervical cancer (%),0.6,na
98,Ever undergone a breast examination for breast cancer (%),0.0,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.4,na
100,Women age 15 years and above who use any kind of tobacco (%),9.0,na
101,Men age 15 years and above who use any kind of tobacco (%),45.0,na
102,Women age 15 years and above who consume alcohol (%),2.0,na
103,Men age 15 years and above who consume alcohol (%),27.9,na
