,Indicator,NFHS-5,NFHS-4
0,Female population age 6 years and above who ever attended school (%),67.7,65.2
1,Population below age 15 years (%),18.1,21.1
2,"Sex ratio of the total population (females per 1,000 males)","1,122","1,048"
3,"Sex ratio at birth for children born in the last five years (females per 1,000 males)","1,041",915
4,Children under age 5 years whose birth was registered with the civil authority (%),100.0,95.3
5,Deaths in the last 3 years registered with the civil authority (%),89.8,na
6,Population living in households with electricity (%),98.4,98.8
7,Population living in households with an improved drinking-water source (%),98.4,98.1
8,Population living in households that use an improved sanitation facility(%),86.7,58.3
9,Households using clean fuel for cooking (%),90.5,53.8
10,Households using iodized salt (%),97.7,93.6
11,Households with any usual member covered under a health insurance/financing scheme (%),39.9,30.6
12,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),(15.5),na
13,Women who are literate (%),78.3,na
14,Women with 10 or more years of schooling (%),52.5,48.7
15,Women age 20-24 years married before age 18 years (%),13.1,22.2
16,Births in the 5 years preceding the survey that are third or higher order (%),0.0,0.0
17,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),5.9,8.5
18,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),87.3,75.7
19,Any method (%),80.0,59.4
20,Any modern method (%),78.5,59.4
21,Female sterilization (%),70.2,58.9
22,Male sterilization (%),0.0,0.0
23,IUD/PPIUD (%),3.6,0.3
24,Pill (%),0.4,0.0
25,Condom (%),3.6,0.2
26,Injectables (%),0.1,0.0
27,Total unmet need(%),3.8,7.7
28,Unmet need for spacing (%),1.9,5.8
29,Health worker ever talked to female non-users about family planning (%),44.6,23.3
30,Current users ever told about side effects of current method (%),77.3,41.6
31,Mothers who had an antenatal check-up in the first trimester (%),85.6,73.5
32,Mothers who had at least 4 antenatal care visits (%),90.1,83.6
33,Mothers whose last birth was protected against neonatal tetanus (%),99.3,91.9
34,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),54.8,18.7
35,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),21.3,17.0
36,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),100.0,95.3
37,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),95.5,71.5
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"4,109","3,051"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),95.1,na
41,Institutional births (%),99.5,97.8
42,Institutional births in public facility (%),60.2,63.9
43,Home births that were conducted by skilled health personnel (%),0.6,0.5
44,Births attended by skilled health personnel (%),97.3,88.0
45,Births delivered by caesarean section (%),39.5,32.7
46,Births in a private health facility that were delivered by caesarean section (%),58.0,50.7
47,Births in a public health facility that were delivered by caesarean section (%),27.7,24.4
48,Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),(93.9),(61.0)
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(96.9),(59.9)
50,Children age 12-23 months who have received BCG (%),(100.0),(100.0)
