Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),62.2,65.8
Population below age 15 years (%),25.7,29.3
"Sex ratio of the total population (females per 1,000 males)","1,236","1,161"
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",866,953
Children under age 5 years whose birth was registered with the civil authority (%),90.4,79.7
Deaths in the last 3 years registered with the civil authority (%),58.4,na
Population living in households with electricity (%),99.9,98.2
Population living in households with an improved drinking-water source (%),84.1,76.9
Population living in households that use an improved sanitation facility(%),84.6,66.4
Households using clean fuel for cooking (%),34.9,35.1
Households using iodized salt (%),92.8,97.3
Households with any usual member covered under a health insurance/financing scheme (%),71.2,37.4
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),(33.6),na
Women who are literate (%),74.9,na
Women with 10 or more years of schooling (%),50.8,53.8
Women age 20-24 years married before age 18 years (%),6.3,10.0
Births in the 5 years preceding the survey that are third or higher order (%),1.8,3.8
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),1.7,0.0
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),93.7,66.6
Any method (%),67.3,64.3
Any modern method (%),52.4,62.7
Female sterilization (%),36.5,43.4
Male sterilization (%),0.0,0.1
IUD/PPIUD (%),1.1,2.6
Pill (%),1.1,2.4
Condom (%),12.5,14.1
Injectables (%),0.0,0.0
Total unmet need(%),13.8,15.6
Unmet need for spacing (%),5.6,5.8
Health worker ever talked to female non-users about family planning (%),20.4,19.5
Current users ever told about side effects of current method (%),(65.4),49.0
Mothers who had an antenatal check-up in the first trimester (%),62.3,53.8
Mothers who had at least 4 antenatal care visits (%),48.9,23.8
Mothers whose last birth was protected against neonatal tetanus (%),94.1,92.6
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),57.6,24.4
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),27.5,0.5
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),93.8,98.1
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),78.5,52.7
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"1,827","1,595"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),(5.3),0.0
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),80.4,na
Institutional births (%),82.2,71.1
Institutional births in public facility (%),59.3,59.4
Home births that were conducted by skilled health personnel (%),2.0,1.3
Births attended by skilled health personnel (%),77.6,71.9
Births delivered by caesarean section (%),15.0,8.0
Births in a private health facility that were delivered by caesarean section (%),40.7,(31.2)
Births in a public health facility that were delivered by caesarean section (%),9.7,7.2
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),83.0,51.1
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(77.6),*
Children age 12-23 months who have received BCG (%),100.0,98.5
Children age 12-23 months who have received 3 doses of polio vaccine (%),85.0,59.0
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),98.6,85.4
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),98.0,85.6
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),38.6,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),10.4,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),96.5,51.2
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),59.5,31.2
Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.3,98.6
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.0,14.5
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,53.9
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,57.4
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,78.4
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.5,1.3
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(79.2),(78.8)
Children under age 3 years breastfed within one hour of birth (%),41.8,35.1
Children under age 6 months exclusively breastfed (%),(64.6),(43.7)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),1.8,6.6
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),1.5,5.7
Children under 5 years who are stunted (height-for-age) (%),29.3,30.1
Children under 5 years who are wasted (weight-for-height) (%),12.8,46.9
Children under 5 years who are severely wasted (weight-for-height) (%),5.2,28.1
Children under 5 years who are underweight (weight-for-age) (%),20.7,44.2
Children under 5 years who are overweight (weight-for-height) (%),2.2,2.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),12.7,18.1
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),20.9,5.3
Women who have high risk waist-to-hip ratio (≥0.85) (%),55.5,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),61.7,59.9
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),41.9,45.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(54.0),(34.5)
All women age 15-49 years who are anaemic (%),42.2,44.6
All women age 15-19 years who are anaemic (%),46.9,37.2
Women - Blood sugar level - high (141-160 mg/dl)(%),3.7,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.9,na
Men - Blood sugar level - high (141-160 mg/dl)(%),4.6,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.0,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.9,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.0,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),20.0,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),22.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),10.4,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),34.0,na
Ever undergone a screening test for cervical cancer (%),0.0,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),3.8,na
Men age 15 years and above who use any kind of tobacco (%),41.1,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),35.7,na
