Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),75.5,75.6
Population below age 15 years (%),23.0,27.3
"Sex ratio of the total population (females per 1,000 males)","1,166","1,210"
"Sex ratio at birth for children born in the last five years (females per 1,000 males)","1,065",705
Children under age 5 years whose birth was registered with the civil authority (%),86.0,79.1
Deaths in the last 3 years registered with the civil authority (%),71.9,na
Population living in households with electricity (%),99.4,98.3
Population living in households with an improved drinking-water source (%),83.5,87.8
Population living in households that use an improved sanitation facility(%),83.3,68.7
Households using clean fuel for cooking (%),48.1,35.4
Households using iodized salt (%),92.3,95.9
Households with any usual member covered under a health insurance/financing scheme (%),62.7,15.9
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),(39.2),na
Women who are literate (%),84.0,na
Women with 10 or more years of schooling (%),56.2,51.8
Women age 20-24 years married before age 18 years (%),8.6,6.2
Births in the 5 years preceding the survey that are third or higher order (%),2.6,1.8
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),1.3,3.9
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),86.5,79.8
Any method (%),78.0,67.2
Any modern method (%),64.0,62.3
Female sterilization (%),33.9,41.5
Male sterilization (%),0.6,0.6
IUD/PPIUD (%),1.5,3.2
Pill (%),3.5,3.7
Condom (%),22.1,13.2
Injectables (%),0.6,0.0
Total unmet need(%),9.9,15.6
Unmet need for spacing (%),3.2,4.3
Health worker ever talked to female non-users about family planning (%),9.4,16.4
Current users ever told about side effects of current method (%),(27.6),44.4
Mothers who had an antenatal check-up in the first trimester (%),49.0,61.4
Mothers who had at least 4 antenatal care visits (%),39.6,36.4
Mothers whose last birth was protected against neonatal tetanus (%),90.5,95.6
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),40.2,26.3
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),14.9,2.9
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),96.8,95.1
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),64.0,56.3
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"2,382","1,536"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),(0.0),(4.0)
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),70.7,na
Institutional births (%),76.0,74.5
Institutional births in public facility (%),59.4,59.7
Home births that were conducted by skilled health personnel (%),2.4,1.5
Births attended by skilled health personnel (%),76.9,74.9
Births delivered by caesarean section (%),9.4,11.0
Births in a private health facility that were delivered by caesarean section (%),(33.6),(53.9)
Births in a public health facility that were delivered by caesarean section (%),6.4,5.0
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),(76.0),61.2
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(80.4),(69.5)
Children age 12-23 months who have received BCG (%),(90.6),96.4
Children age 12-23 months who have received 3 doses of polio vaccine (%),(81.7),79.4
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(81.8),78.2
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(90.2),80.1
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(26.4),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(13.9),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(84.2),65.4
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),48.3,44.7
