Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),73.7,68.8
Population below age 15 years (%),22.6,25.7
"Sex ratio of the total population (females per 1,000 males)","1,038",969
"Sex ratio at birth for children born in the last five years (females per 1,000 males)","1,099",908
Children under age 5 years whose birth was registered with the civil authority (%),99.2,96.9
Deaths in the last 3 years registered with the civil authority (%),74.8,na
Population living in households with electricity (%),97.4,90.5
Population living in households with an improved drinking-water source (%),95.2,85.2
Population living in households that use an improved sanitation facility(%),73.2,51.0
Households using clean fuel for cooking (%),42.7,27.0
Households using iodized salt (%),94.8,92.1
Households with any usual member covered under a health insurance/financing scheme (%),35.8,25.3
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),30.0,na
Women who are literate (%),73.6,na
Women with 10 or more years of schooling (%),33.9,22.7
Women age 20-24 years married before age 18 years (%),18.7,34.5
Births in the 5 years preceding the survey that are third or higher order (%),0.0,1.2
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),11.8,9.7
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),82.3,51.4
Any method (%),82.7,49.1
Any modern method (%),70.1,48.2
Female sterilization (%),35.5,25.8
Male sterilization (%),0.3,0.3
IUD/PPIUD (%),4.6,0.9
Pill (%),20.2,17.1
Condom (%),7.6,4.0
Injectables (%),1.0,0.0
Total unmet need(%),4.0,13.6
Unmet need for spacing (%),1.6,5.1
Health worker ever talked to female non-users about family planning (%),15.1,14.9
Current users ever told about side effects of current method (%),61.1,61.7
Mothers who had an antenatal check-up in the first trimester (%),77.5,57.0
Mothers who had at least 4 antenatal care visits (%),88.4,80.7
Mothers whose last birth was protected against neonatal tetanus (%),96.6,90.6
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),70.7,24.0
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),29.0,17.0
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),100.0,97.0
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),74.8,69.7
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"2,243","3,728"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),82.5,na
Institutional births (%),95.8,84.0
Institutional births in public facility (%),83.2,67.6
Home births that were conducted by skilled health personnel (%),0.4,3.3
Births attended by skilled health personnel (%),97.7,86.5
Births delivered by caesarean section (%),28.7,18.5
Births in a private health facility that were delivered by caesarean section (%),(90.8),(53.4)
Births in a public health facility that were delivered by caesarean section (%),20.8,14.5
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),87.9,81.7
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),96.3,87.8
Children age 12-23 months who have received BCG (%),98.3,98.3
Children age 12-23 months who have received 3 doses of polio vaccine (%),89.5,87.5
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),94.8,91.2
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),96.6,88.9
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),53.6,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0.0,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),94.8,93.0
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),65.5,79.0
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,98.1
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.9
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.3,10.3
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(79.9)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(27.5)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(80.4)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.1,5.3
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(80.9),79.8
Children under age 3 years breastfed within one hour of birth (%),61.3,48.3
Children under age 6 months exclusively breastfed (%),(60.9),*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),29.7,15.6
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),28.5,14.6
Children under 5 years who are stunted (height-for-age) (%),28.9,31.2
Children under 5 years who are wasted (weight-for-height) (%),18.3,17.7
Children under 5 years who are severely wasted (weight-for-height) (%),7.3,7.6
Children under 5 years who are underweight (weight-for-age) (%),25.4,24.6
Children under 5 years who are overweight (weight-for-height) (%),5.5,3.9
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),15.8,26.1
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),16.7,14.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),82.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),67.4,71.0
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),72.2,67.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(44.8),*
All women age 15-49 years who are anaemic (%),71.4,67.0
All women age 15-19 years who are anaemic (%),66.6,73.1
Women - Blood sugar level - high (141-160 mg/dl)(%),7.9,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.2,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.8,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.6,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.3,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),21.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.1,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),7.1,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.7,na
Ever undergone a screening test for cervical cancer (%),0.0,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),19.0,na
Men age 15 years and above who use any kind of tobacco (%),54.2,na
Women age 15 years and above who consume alcohol (%),2.8,na
Men age 15 years and above who consume alcohol (%),28.2,na
