Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),75.2,70.5
Population below age 15 years (%),29.2,31.5
"Sex ratio of the total population (females per 1,000 males)",929,977
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",757,"1,001"
Children under age 5 years whose birth was registered with the civil authority (%),96.9,94.0
Deaths in the last 3 years registered with the civil authority (%),69.2,na
Population living in households with electricity (%),89.5,75.9
Population living in households with an improved drinking-water source (%),99.7,97.1
Population living in households that use an improved sanitation facility(%),67.9,45.8
Households using clean fuel for cooking (%),30.1,17.6
Households using iodized salt (%),97.4,99.3
Households with any usual member covered under a health insurance/financing scheme (%),53.7,4.9
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),3.2,na
Women who are literate (%),75.6,na
Women with 10 or more years of schooling (%),27.5,23.0
Women age 20-24 years married before age 18 years (%),42.8,37.4
Births in the 5 years preceding the survey that are third or higher order (%),0.6,0.9
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),16.1,16.5
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),62.2,39.4
Any method (%),46.8,65.7
Any modern method (%),36.5,44.4
Female sterilization (%),3.5,2.7
Male sterilization (%),0.1,0.0
IUD/PPIUD (%),2.8,2.1
Pill (%),25.8,36.0
Condom (%),3.1,3.3
Injectables (%),0.9,0.0
Total unmet need(%),14.8,6.3
Unmet need for spacing (%),5.8,3.1
Health worker ever talked to female non-users about family planning (%),18.0,12.9
Current users ever told about side effects of current method (%),51.2,51.7
Mothers who had an antenatal check-up in the first trimester (%),56.5,61.5
Mothers who had at least 4 antenatal care visits (%),37.5,39.9
Mothers whose last birth was protected against neonatal tetanus (%),91.1,95.7
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),43.3,25.1
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),22.3,2.2
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.0,92.0
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),53.2,40.8
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"7,001","3,644"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),(6.0),1.8
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),66.3,na
Institutional births (%),84.4,66.1
Institutional births in public facility (%),81.1,64.8
Home births that were conducted by skilled health personnel (%),2.3,3.1
Births attended by skilled health personnel (%),87.0,69.5
Births delivered by caesarean section (%),10.8,9.1
Births in a private health facility that were delivered by caesarean section (%),*,*
Births in a public health facility that were delivered by caesarean section (%),10.0,13.6
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),57.1,40.6
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),58.1,(59.2)
Children age 12-23 months who have received BCG (%),94.9,81.2
Children age 12-23 months who have received 3 doses of polio vaccine (%),68.7,49.5
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),76.7,63.3
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),82.2,61.9
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),11.9,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),34.4,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),70.4,51.3
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),48.2,54.2
Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.9,100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.1,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.1,0.7
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.3,0.5
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),62.4,*
Children under age 3 years breastfed within one hour of birth (%),51.7,69.1
Children under age 6 months exclusively breastfed (%),(61.1),(59.9)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),9.2,1.1
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),9.1,1.0
Children under 5 years who are stunted (height-for-age) (%),42.0,43.5
Children under 5 years who are wasted (weight-for-height) (%),27.0,19.2
Children under 5 years who are severely wasted (weight-for-height) (%),9.1,5.3
Children under 5 years who are underweight (weight-for-age) (%),33.1,37.9
Children under 5 years who are overweight (weight-for-height) (%),5.6,3.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),17.4,27.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),13.3,9.6
Women who have high risk waist-to-hip ratio (≥0.85) (%),71.0,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),66.8,45.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),71.4,45.7
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),51.6,33.9
All women age 15-49 years who are anaemic (%),70.4,45.1
All women age 15-19 years who are anaemic (%),69.9,40.9
Women - Blood sugar level - high (141-160 mg/dl)(%),7.0,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.4,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.0,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),9.6,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.3,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.7,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),8.9,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),14.5,na
  Ever undergone a screening test for cervical cancer (%),0.4,na
  Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),10.2,na
Men age 15 years and above who use any kind of tobacco (%),43.0,na
Women age 15 years and above who consume alcohol (%),0.3,na
Men age 15 years and above who consume alcohol (%),7.8,na
