Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),93.9,92.8
Population below age 15 years (%),28.6,30.7
"Sex ratio of the total population (females per 1,000 males)","1,002",992
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",860,992
Children under age 5 years whose birth was registered with the civil authority (%),99.8,98.3
Deaths in the last 3 years registered with the civil authority (%),96.3,na
Population living in households with electricity (%),99.1,99.1
Population living in households with an improved drinking-water source (%),95.3,96.9
Population living in households that use an improved sanitation facility(%),96.8,87.7
Households using clean fuel for cooking (%),87.5,69.2
Households using iodized salt (%),99.7,99.2
Households with any usual member covered under a health insurance/financing scheme (%),61.1,62.0
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),1.4,na
Women who are literate (%),96.9,na
Women with 10 or more years of schooling (%),41.7,31.1
Women age 20-24 years married before age 18 years (%),13.7,15.5
Births in the 5 years preceding the survey that are third or higher order (%),1.6,1.7
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.2,7.8
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),94.3,91.2
Any method (%),38.1,33.5
Any modern method (%),37.9,33.3
Female sterilization (%),16.7,15.3
Male sterilization (%),0.0,0.1
IUD/PPIUD (%),2.2,2.8
Pill (%),17.4,13.8
Condom (%),1.6,1.3
Injectables (%),0.0,0.0
Total unmet need(%),15.6,18.7
Unmet need for spacing (%),11.7,12.7
Health worker ever talked to female non-users about family planning (%),18.7,17.7
Current users ever told about side effects of current method (%),73.9,49.9
Mothers who had an antenatal check-up in the first trimester (%),72.7,66.1
Mothers who had at least 4 antenatal care visits (%),66.0,66.8
Mothers whose last birth was protected against neonatal tetanus (%),76.4,84.9
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),67.7,58.8
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),13.3,2.2
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),97.8,97.8
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),71.5,67.1
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"4,834","3,024"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),(15.3),0.0
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),41.8,na
Institutional births (%),91.4,86.3
Institutional births in public facility (%),82.9,78.3
Home births that were conducted by skilled health personnel (%),2.7,2.0
Births attended by skilled health personnel (%),93.2,88.4
Births delivered by caesarean section (%),8.4,9.6
Births in a private health facility that were delivered by caesarean section (%),(26.2),19.6
Births in a public health facility that were delivered by caesarean section (%),7.5,10.2
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),80.4,51.3
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),91.4,76.2
Children age 12-23 months who have received BCG (%),88.1,64.1
Children age 12-23 months who have received 3 doses of polio vaccine (%),90.9,61.0
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),85.2,60.5
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),83.1,56.4
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),32.6,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),0.0,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),79.9,57.3
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),65.7,70.1
Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.4,97.8
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,2.2
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),1.2,3.9
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(83.3)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(10.5)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(55.9)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.9,1.3
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,61.5
Children under age 3 years breastfed within one hour of birth (%),63.0,79.7
Children under age 6 months exclusively breastfed (%),(73.4),70.6
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(79.6)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),24.5,18.8
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(11.5)
Total children age 6-23 months receiving an adequate diet  (%),23.2,17.8
Children under 5 years who are stunted (height-for-age) (%),30.4,26.3
Children under 5 years who are wasted (weight-for-height) (%),11.3,6.6
Children under 5 years who are severely wasted (weight-for-height) (%),5.3,2.4
Children under 5 years who are underweight (weight-for-age) (%),12.6,11.4
Children under 5 years who are overweight (weight-for-height) (%),7.6,3.7
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),5.9,9.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),26.0,24.4
Women who have high risk waist-to-hip ratio (≥0.85) (%),48.8,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),53.8,41.0
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),37.3,38.7
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(43.8),46.9
All women age 15-49 years who are anaemic (%),37.7,39.1
All women age 15-19 years who are anaemic (%),30.1,35.0
Women - Blood sugar level - high (141-160 mg/dl)(%),9.0,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),15.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.6,na
Men - Blood sugar level - very high (>160 mg/dl) (%),6.6,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.8,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.3,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.0,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),16.5,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.9,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.7,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),24.3,na
Ever undergone a screening test for cervical cancer (%),6.3,na
Ever undergone a breast examination for breast cancer (%),1.9,na
Ever undergone an oral cavity examination for oral cancer (%),0.7,na
Women age 15 years and above who use any kind of tobacco (%),70.6,na
Men age 15 years and above who use any kind of tobacco (%),75.3,na
Women age 15 years and above who consume alcohol (%),0.9,na
Men age 15 years and above who consume alcohol (%),21.7,na
