,Indicator,NFHS-5,NFHS-4
0,Female population age 6 years and above who ever attended school (%),96.8,95.9
1,Population below age 15 years (%),29.0,31.0
2,"Sex ratio of the total population (females per 1,000 males)",981,945
3,"Sex ratio at birth for children born in the last five years (females per 1,000 males)","1,084",935
4,Children under age 5 years whose birth was registered with the civil authority (%),100.0,99.7
5,Deaths in the last 3 years registered with the civil authority (%),93.4,na
6,Population living in households with electricity (%),99.3,99.8
7,Population living in households with an improved drinking-water source (%),97.7,96.0
8,Population living in households that use an improved sanitation facility(%),98.2,92.1
9,Households using clean fuel for cooking (%),81.8,64.8
10,Households using iodized salt (%),98.7,99.5
11,Households with any usual member covered under a health insurance/financing scheme (%),58.8,70.3
12,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),1.5,na
13,Women who are literate (%),99.7,na
14,Women with 10 or more years of schooling (%),43.1,34.2
15,Women age 20-24 years married before age 18 years (%),7.2,7.3
16,Births in the 5 years preceding the survey that are third or higher order (%),1.3,1.1
17,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),3.0,6.6
18,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),93.2,97.1
19,Any method (%),40.0,41.2
20,Any modern method (%),39.4,41.1
21,Female sterilization (%),15.6,17.3
22,Male sterilization (%),0.0,0.0
23,IUD/PPIUD (%),2.6,5.6
24,Pill (%),19.5,17.3
25,Condom (%),1.8,0.9
26,Injectables (%),0.0,0.1
27,Total unmet need(%),15.9,19.6
28,Unmet need for spacing (%),11.8,12.7
29,Health worker ever talked to female non-users about family planning (%),17.3,20.7
30,Current users ever told about side effects of current method (%),59.8,48.8
31,Mothers who had an antenatal check-up in the first trimester (%),77.6,66.3
32,Mothers who had at least 4 antenatal care visits (%),60.3,68.2
33,Mothers whose last birth was protected against neonatal tetanus (%),85.1,87.4
34,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),73.0,62.6
35,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),12.0,3.0
