,Indicator,NFHS-5,NFHS-4
0,Female population age 6 years and above who ever attended school (%),97.8,95.9
1,Population below age 15 years (%),25.1,27.6
2,"Sex ratio of the total population (females per 1,000 males)","1,052","1,064"
3,"Sex ratio at birth for children born in the last five years (females per 1,000 males)","1,042",902
4,Children under age 5 years whose birth was registered with the civil authority (%),99.3,96.9
5,Deaths in the last 3 years registered with the civil authority (%),86.2,na
6,Population living in households with electricity (%),99.7,99.8
7,Population living in households with an improved drinking-water source (%),98.3,97.1
8,Population living in households that use an improved sanitation facility(%),96.1,92.3
9,Households using clean fuel for cooking (%),95.4,87.5
10,Households using iodized salt (%),99.2,98.8
11,Households with any usual member covered under a health insurance/financing scheme (%),37.5,38.1
12,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),8.7,na
13,Women who are literate (%),98.9,na
14,Women with 10 or more years of schooling (%),60.7,50.7
15,Women age 20-24 years married before age 18 years (%),3.2,5.7
16,Births in the 5 years preceding the survey that are third or higher order (%),0.9,1.1
17,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.0,6.9
18,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),92.7,97.0
19,Any method (%),21.6,40.9
20,Any modern method (%),21.0,40.9
21,Female sterilization (%),6.9,20.4
22,Male sterilization (%),0.0,0.0
23,IUD/PPIUD (%),2.8,3.6
24,Pill (%),9.7,15.0
25,Condom (%),1.6,1.9
26,Injectables (%),0.0,0.0
27,Total unmet need(%),24.0,18.5
28,Unmet need for spacing (%),14.0,10.1
29,Health worker ever talked to female non-users about family planning (%),12.0,11.7
30,Current users ever told about side effects of current method (%),(44.4),49.2
31,Mothers who had an antenatal check-up in the first trimester (%),82.8,74.8
32,Mothers who had at least 4 antenatal care visits (%),68.5,76.6
33,Mothers whose last birth was protected against neonatal tetanus (%),82.3,89.1
34,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),58.5,59.8
35,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),12.1,3.4
