Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),97.2,97.7
Population below age 15 years (%),18.8,18.8
"Sex ratio of the total population (females per 1,000 males)","1,046","1,076"
"Sex ratio at birth for children born in the last five years (females per 1,000 males)","1,034","1,246"
Children under age 5 years whose birth was registered with the civil authority (%),98.0,98.6
Deaths in the last 3 years registered with the civil authority (%),98.7,na
Population living in households with electricity (%),100.0,100.0
Population living in households with an improved drinking-water source (%),98.2,97.3
Population living in households that use an improved sanitation facility(%),99.3,99.3
Households using clean fuel for cooking (%),88.4,79.7
Households using iodized salt (%),99.3,97.7
Households with any usual member covered under a health insurance/financing scheme (%),46.2,47.7
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),(37.7),na
Women who are literate (%),99.3,na
Women with 10 or more years of schooling (%),83.8,83.0
Women age 20-24 years married before age 18 years (%),2.9,0.0
Births in the 5 years preceding the survey that are third or higher order (%),1.0,1.2
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),0.0,2.4
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),94.5,95.2
Any method (%),69.7,57.8
Any modern method (%),61.5,55.0
Female sterilization (%),51.9,49.9
Male sterilization (%),0.0,0.1
IUD/PPIUD (%),1.5,1.7
Pill (%),0.3,0.0
Condom (%),6.1,3.2
Injectables (%),0.0,0.0
Total unmet need(%),10.7,11.6
Unmet need for spacing (%),6.8,6.9
Health worker ever talked to female non-users about family planning (%),12.9,14.7
Current users ever told about side effects of current method (%),79.9,48.4
Mothers who had an antenatal check-up in the first trimester (%),92.6,93.5
Mothers who had at least 4 antenatal care visits (%),82.2,94.7
Mothers whose last birth was protected against neonatal tetanus (%),96.5,97.3
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),82.8,71.0
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),70.6,59.5
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),90.9,83.6
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),96.1,94.8
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"(4,940)",*
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),94.2,na
Institutional births (%),99.1,100.0
Institutional births in public facility (%),23.2,19.7
Home births that were conducted by skilled health personnel (%),0.5,0.0
Births attended by skilled health personnel (%),100.0,100.0
Births delivered by caesarean section (%),51.1,40.0
Births in a private health facility that were delivered by caesarean section (%),50.0,39.2
Births in a public health facility that were delivered by caesarean section (%),(56.6),(43.3)
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),(82.6),(75.9)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(96.9),*
Children age 12-23 months who have received BCG (%),(97.9),(100.0)
Children age 12-23 months who have received 3 doses of polio vaccine (%),(82.6),(84.6)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(91.4),(90.4)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(92.7),(81.6)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(15.1),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(8.9),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(91.4),(87.5)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),88.2,75.9
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(93.4),(50.9)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(6.7),(49.1)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),1.8,3.1
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.4,0.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),(89.6),*
Children under age 3 years breastfed within one hour of birth (%),71.0,66.3
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),11.9,(25.2)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),11.3,(23.9)
Children under 5 years who are stunted (height-for-age) (%),22.0,12.4
Children under 5 years who are wasted (weight-for-height) (%),17.1,15.9
Children under 5 years who are severely wasted (weight-for-height) (%),7.4,7.9
Children under 5 years who are underweight (weight-for-age) (%),19.4,12.0
Children under 5 years who are overweight (weight-for-height) (%),5.4,1.3
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),8.0,7.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),39.6,34.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),74.2,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),36.4,23.4
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),32.1,38.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(26.4)
All women age 15-49 years who are anaemic (%),31.7,37.6
All women age 15-19 years who are anaemic (%),30.1,38.2
Women - Blood sugar level - high (141-160 mg/dl)(%),9.3,na
Women - Blood sugar level - very high (>160 mg/dl)(%),11.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),25.8,na
Men - Blood sugar level - high (141-160 mg/dl)(%),9.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),11.5,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),25.5,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.7,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.0,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),29.6,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),18.1,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.5,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),30.2,na
Ever undergone a screening test for cervical cancer (%),2.9,na
Ever undergone a breast examination for breast cancer (%),2.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.7,na
Women age 15 years and above who use any kind of tobacco (%),1.4,na
Men age 15 years and above who use any kind of tobacco (%),15.3,na
Women age 15 years and above who consume alcohol (%),0.5,na
Men age 15 years and above who consume alcohol (%),25.0,na
