Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),70.1,68.8
Population below age 15 years (%),25.1,27.5
"Sex ratio of the total population (females per 1,000 males)","1,073","1,128"
"Sex ratio at birth for children born in the last five years (females per 1,000 males)","1,001",936
Children under age 5 years whose birth was registered with the civil authority (%),96.7,93.8
Deaths in the last 3 years registered with the civil authority (%),97.5,na
Population living in households with electricity (%),99.1,98.5
Population living in households with an improved drinking-water source (%),85.5,90.0
Population living in households that use an improved sanitation facility(%),86.5,77.5
Households using clean fuel for cooking (%),35.0,25.4
Households using iodized salt (%),99.1,98.7
Households with any usual member covered under a health insurance/financing scheme (%),26.8,36.7
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),(14.0),na
Women who are literate (%),84.1,na
Women with 10 or more years of schooling (%),50.9,48.4
Women age 20-24 years married before age 18 years (%),3.8,8.4
Births in the 5 years preceding the survey that are third or higher order (%),1.9,2.8
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.0,0.6
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),87.3,71.8
Any method (%),81.8,51.6
Any modern method (%),65.2,43.0
Female sterilization (%),24.4,21.8
Male sterilization (%),18.4,9.8
IUD/PPIUD (%),0.2,0.4
Pill (%),0.9,1.5
Condom (%),19.3,9.5
Injectables (%),0.0,0.0
Total unmet need(%),6.2,16.1
Unmet need for spacing (%),2.9,6.3
Health worker ever talked to female non-users about family planning (%),31.8,12.8
Current users ever told about side effects of current method (%),(71.7),*
Mothers who had an antenatal check-up in the first trimester (%),75.1,57.2
Mothers who had at least 4 antenatal care visits (%),62.7,47.5
Mothers whose last birth was protected against neonatal tetanus (%),94.0,85.2
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),65.4,38.9
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),37.4,18.7
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.7,90.2
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),72.9,48.0
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"4,252","2,778"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),1.9,0.0
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),70.8,na
Institutional births (%),72.0,56.9
Institutional births in public facility (%),64.9,43.4
Home births that were conducted by skilled health personnel (%),4.0,3.6
Births attended by skilled health personnel (%),74.1,60.5
Births delivered by caesarean section (%),10.5,10.4
Births in a private health facility that were delivered by caesarean section (%),*,(51.0)
Births in a public health facility that were delivered by caesarean section (%),8.8,8.1
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),(100.0),64.6
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(100.0),(77.5)
Children age 12-23 months who have received BCG (%),(100.0),93.5
Children age 12-23 months who have received 3 doses of polio vaccine (%),(100.0),77.9
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(100.0),82.3
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(100.0),84.8
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(52.9),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(100.0),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(100.0),70.7
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),77.8,60.2
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(100.0),100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(0.0),0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),2.0,5.7
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),1.6,1.1
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(82.8)
Children under age 3 years breastfed within one hour of birth (%),43.6,32.6
Children under age 6 months exclusively breastfed (%),(61.5),(77.8)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet  (%),18.1,9.1
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),19.9,7.6
Children under 5 years who are stunted (height-for-age) (%),42.6,29.9
Children under 5 years who are wasted (weight-for-height) (%),15.4,15.0
Children under 5 years who are severely wasted (weight-for-height) (%),5.8,4.8
Children under 5 years who are underweight (weight-for-age) (%),26.0,22.5
Children under 5 years who are overweight (weight-for-height) (%),9.0,2.4
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),14.6,19.1
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),23.2,20.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),61.1,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),46.5,66.3
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),43.9,50.6
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(38.3),(65.8)
All women age 15-49 years who are anaemic (%),43.7,51.2
All women age 15-19 years who are anaemic (%),47.4,50.5
Women - Blood sugar level - high (141-160 mg/dl)(%),5.4,na
Women - Blood sugar level - very high (>160 mg/dl)(%),4.4,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.6,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.1,na
Men - Blood sugar level - very high (>160 mg/dl) (%),5.0,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),11.5,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.9,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.5,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),17.8,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.3,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.8,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),23.2,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),2.5,na
Men age 15 years and above who use any kind of tobacco (%),40.3,na
Women age 15 years and above who consume alcohol (%),0.6,na
Men age 15 years and above who consume alcohol (%),40.5,na
