Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),81.2,76.4
Population below age 15 years (%),26.8,28.8
"Sex ratio of the total population (females per 1,000 males)","1,150","1,074"
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",980,879
Children under age 5 years whose birth was registered with the civil authority (%),91.0,79.6
Deaths in the last 3 years registered with the civil authority (%),69.0,na
Population living in households with electricity (%),97.8,88.5
Population living in households with an improved drinking-water source (%),100.0,99.4
Population living in households that use an improved sanitation facility(%),62.0,25.2
Households using clean fuel for cooking (%),22.9,10.7
Households using iodized salt (%),98.8,96.3
Households with any usual member covered under a health insurance/financing scheme (%),44.9,34.3
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),18.6,na
Women who are literate (%),80.1,na
Women with 10 or more years of schooling (%),37.0,30.4
Women age 20-24 years married before age 18 years (%),10.4,6.2
Births in the 5 years preceding the survey that are third or higher order (%),1.3,1.3
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),7.2,3.3
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),86.9,61.6
Any method (%),72.0,29.3
Any modern method (%),50.4,25.7
Female sterilization (%),28.5,17.0
Male sterilization (%),0.0,0.6
IUD/PPIUD (%),1.1,0.3
Pill (%),15.4,6.8
Condom (%),3.9,1.0
Injectables (%),0.3,0.0
Total unmet need(%),11.8,24.1
Unmet need for spacing (%),5.3,9.8
Health worker ever talked to female non-users about family planning (%),14.3,14.9
Current users ever told about side effects of current method (%),67.8,48.4
Mothers who had an antenatal check-up in the first trimester (%),75.9,55.8
Mothers who had at least 4 antenatal care visits (%),74.9,34.8
Mothers whose last birth was protected against neonatal tetanus (%),94.2,89.2
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),53.7,27.5
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),27.1,3.0
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.6,96.3
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),89.0,62.3
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"5,596","4,195"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,(3.4)
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),94.4,na
Institutional births (%),96.1,87.4
Institutional births in public facility (%),74.0,75.7
Home births that were conducted by skilled health personnel (%),2.3,1.4
Births attended by skilled health personnel (%),97.2,85.9
Births delivered by caesarean section (%),28.7,16.3
Births in a private health facility that were delivered by caesarean section (%),83.9,(74.9)
Births in a public health facility that were delivered by caesarean section (%),13.8,10.0
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),83.7,88.4
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),88.7,96.7
Children age 12-23 months who have received BCG (%),95.4,96.2
Children age 12-23 months who have received 3 doses of polio vaccine (%),85.4,89.6
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),97.2,92.3
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),97.2,93.6
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),49.8,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),85.8,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),97.2,86.8
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),89.7,84.3
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,98.5
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),13.8,13.0
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(68.0),(70.1)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(43.5),(17.7)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(71.5),(75.9)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),7.9,3.1
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),62.9,76.9
Children under age 3 years breastfed within one hour of birth (%),56.6,66.8
Children under age 6 months exclusively breastfed (%),(86.5),*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),22.6,7.5
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),23.1,6.6
Children under 5 years who are stunted (height-for-age) (%),32.3,34.9
Children under 5 years who are wasted (weight-for-height) (%),15.8,15.3
Children under 5 years who are severely wasted (weight-for-height) (%),7.5,3.8
Children under 5 years who are underweight (weight-for-age) (%),28.9,28.2
Children under 5 years who are overweight (weight-for-height) (%),4.5,1.9
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),24.7,30.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),18.3,13.9
Women who have high risk waist-to-hip ratio (≥0.85) (%),58.8,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),68.7,22.7
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),63.8,44.0
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(70.4),(33.0)
All women age 15-49 years who are anaemic (%),64.0,43.5
All women age 15-19 years who are anaemic (%),69.9,43.9
Women - Blood sugar level - high (141-160 mg/dl)(%),6.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.8,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.7,na
Men - Blood sugar level - high (141-160 mg/dl)(%),7.0,na
Men - Blood sugar level - very high (>160 mg/dl) (%),9.2,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),17.5,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.5,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.1,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),21.7,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),17.0,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.9,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),26.1,na
Ever undergone a screening test for cervical cancer (%),1.5,na
Ever undergone a breast examination for breast cancer (%),0.4,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),34.1,na
