Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),74.4,69.6
Population below age 15 years (%),23.5,25.0
"Sex ratio of the total population (females per 1,000 males)",974,"1,037"
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",924,"1,034"
Children under age 5 years whose birth was registered with the civil authority (%),95.6,89.3
Deaths in the last 3 years registered with the civil authority (%),78.3,na
Population living in households with electricity (%),98.7,90.8
Population living in households with an improved drinking-water source (%),94.2,96.4
Population living in households that use an improved sanitation facility(%),66.7,17.3
Households using clean fuel for cooking (%),41.6,12.7
Households using iodized salt (%),98.5,99.4
Households with any usual member covered under a health insurance/financing scheme (%),45.8,60.4
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),7.7,na
Women who are literate (%),76.1,na
Women with 10 or more years of schooling (%),37.8,25.9
Women age 20-24 years married before age 18 years (%),16.9,22.2
Births in the 5 years preceding the survey that are third or higher order (%),0.3,0.6
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),6.3,5.7
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),79.1,36.7
Any method (%),77.4,60.7
Any modern method (%),57.0,51.4
Female sterilization (%),27.9,31.8
Male sterilization (%),0.0,0.0
IUD/PPIUD (%),4.4,2.4
Pill (%),18.8,13.8
Condom (%),3.6,3.3
Injectables (%),0.2,0.2
Total unmet need(%),5.8,10.5
Unmet need for spacing (%),1.7,4.0
Health worker ever talked to female non-users about family planning (%),25.8,23.8
Current users ever told about side effects of current method (%),88.0,77.6
Mothers who had an antenatal check-up in the first trimester (%),84.3,67.9
Mothers who had at least 4 antenatal care visits (%),87.8,85.3
Mothers whose last birth was protected against neonatal tetanus (%),97.4,95.8
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),68.8,49.3
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),40.9,6.8
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),100.0,99.7
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),93.1,86.9
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"5,064","4,878"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),93.6,na
Institutional births (%),96.1,93.0
Institutional births in public facility (%),83.0,88.5
Home births that were conducted by skilled health personnel (%),0.4,3.3
Births attended by skilled health personnel (%),95.0,94.2
Births delivered by caesarean section (%),26.4,14.7
Births in a private health facility that were delivered by caesarean section (%),(73.9),*
Births in a public health facility that were delivered by caesarean section (%),20.1,13.3
Children age 12-23 months fully vaccinated based on information from either vaccination card or  mother's recall (%),98.0,91.9
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),98.0,95.1
Children age 12-23 months who have received BCG (%),100.0,100.0
Children age 12-23 months who have received 3 doses of polio vaccine (%),100.0,95.1
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),98.0,98.1
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),100.0,96.8
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),56.3,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),95.8,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),98.0,96.6
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),91.0,81.0
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.3,8.4
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(78.3)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(27.7)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(64.9)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.3,3.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or  health provider (%),*,(86.1)
Children under age 3 years breastfed within one hour of birth (%),61.0,81.1
Children under age 6 months exclusively breastfed (%),(71.0),(56.6)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),24.1,16.7
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),22.5,16.1
Children under 5 years who are stunted (height-for-age) (%),29.6,47.5
Children under 5 years who are wasted (weight-for-height) (%),26.0,22.3
Children under 5 years who are severely wasted (weight-for-height) (%),11.7,5.4
Children under 5 years who are underweight (weight-for-age) (%),34.5,43.0
Children under 5 years who are overweight (weight-for-height) (%),3.1,1.0
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),20.5,32.2
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),21.7,13.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),69.0,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),73.1,75.0
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),58.8,69.3
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(65.8)
All women age 15-49 years who are anaemic (%),58.8,69.2
All women age 15-19 years who are anaemic (%),59.9,75.0
Women - Blood sugar level - high (141-160 mg/dl)(%),6.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.9,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.0,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.5,na
Men - Blood sugar level - very high (>160 mg/dl) (%),5.6,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.8,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.4,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.6,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),22.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),15.3,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%),20.5,na
  Ever undergone a screening test for cervical cancer (%),0.5,na
  Ever undergone a breast examination for breast cancer (%),0.2,na
Ever undergone an oral cavity examination for oral cancer (%),0.2,na
Women age 15 years and above who use any kind of tobacco (%),17.9,na
Men age 15 years and above who use any kind of tobacco (%),39.4,na
Women age 15 years and above who consume alcohol (%),0.8,na
Men age 15 years and above who consume alcohol (%),21.5,na
