,Indicator,NFHS-5,NFHS-4
0,Female population age 6 years and above who ever attended school (%),83.3,78.9
1,Population below age 15 years (%),21.6,22.5
2,"Sex ratio of the total population (females per 1,000 males)","1,045",996
3,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",782,922
4,Children under age 5 years whose birth was registered with the civil authority (%),94.4,92.4
5,Deaths in the last 3 years registered with the civil authority (%),82.8,na
6,Population living in households with electricity (%),99.5,95.9
7,Population living in households with an improved drinking-water source (%),98.5,96.2
8,Population living in households that use an improved sanitation facility(%),67.3,40.2
9,Households using clean fuel for cooking (%),34.4,19.9
10,Households using iodized salt (%),97.7,99.7
11,Households with any usual member covered under a health insurance/financing scheme (%),61.5,57.8
12,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),13.3,na
13,Women who are literate (%),86.4,na
14,Women with 10 or more years of schooling (%),38.1,30.4
15,Women age 20-24 years married before age 18 years (%),10.2,8.3
16,Births in the 5 years preceding the survey that are third or higher order (%),0.5,1.5
17,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),4.0,2.9
18,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),92.7,66.5
19,Any method (%),74.4,70.5
20,Any modern method (%),48.6,56.9
21,Female sterilization (%),31.1,37.2
22,Male sterilization (%),0.0,0.3
23,IUD/PPIUD (%),2.7,1.0
24,Pill (%),7.7,12.8
25,Condom (%),5.8,5.2
26,Injectables (%),0.0,0.0
27,Total unmet need(%),7.3,10.5
28,Unmet need for spacing (%),2.9,4.6
29,Health worker ever talked to female non-users about family planning (%),31.8,23.2
30,Current users ever told about side effects of current method (%),82.6,62.7
31,Mothers who had an antenatal check-up in the first trimester (%),83.3,79.5
32,Mothers who had at least 4 antenatal care visits (%),94.9,81.8
33,Mothers whose last birth was protected against neonatal tetanus (%),97.6,97.7
34,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),76.4,48.4
35,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),49.2,2.2
36,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.5,98.0
37,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),93.9,92.9
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"4,812","6,972"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),92.4,na
41,Institutional births (%),97.7,97.8
42,Institutional births in public facility (%),83.5,84.2
43,Home births that were conducted by skilled health personnel (%),0.0,1.3
44,Births attended by skilled health personnel (%),94.9,97.7
45,Births delivered by caesarean section (%),35.3,25.3
46,Births in a private health facility that were delivered by caesarean section (%),(84.5),(63.2)
47,Births in a public health facility that were delivered by caesarean section (%),28.0,19.8
48,Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),(95.8),88.2
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(96.5),94.6
50,Children age 12-23 months who have received BCG (%),(100.0),98.3
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),(98.0),89.8
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(97.8),93.3
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(100.0),94.9
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(37.3),na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(94.7),na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(97.8),89.8
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),94.1,87.2
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),(100.0),95.0
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),(0.0),5.0
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),11.8,7.3
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.0,2.9
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(55.8),71.8
66,Children under age 3 years breastfed within one hour of birth (%),77.6,67.1
67,Children under age 6 months exclusively breastfed (%),*,(56.0)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),22.3,17.5
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),20.6,17.0
72,Children under 5 years who are stunted (height-for-age) (%),13.8,16.1
73,Children under 5 years who are wasted (weight-for-height) (%),8.9,12.1
74,Children under 5 years who are severely wasted (weight-for-height) (%),1.5,3.0
75,Children under 5 years who are underweight (weight-for-age) (%),11.3,17.2
76,Children under 5 years who are overweight (weight-for-height) (%),3.8,4.4
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),12.9,15.5
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),40.4,25.3
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),64.2,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),51.0,29.2
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),63.3,44.7
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(32.1)
83,All women age 15-49 years who are anaemic (%),63.3,44.3
84,All women age 15-19 years who are anaemic (%),56.1,42.4
85,Women - Blood sugar level - high (141-160 mg/dl)(%),8.9,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),10.6,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),20.7,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),9.5,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),12.3,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),23.1,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.6,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.9,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),20.8,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.3,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.4,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),23.3,na
97,Ever undergone a screening test for cervical cancer (%),0.9,na
98,Ever undergone a breast examination for breast cancer (%),0.2,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.5,na
100,Women age 15 years and above who use any kind of tobacco (%),25.5,na
101,Men age 15 years and above who use any kind of tobacco (%),52.6,na
102,Women age 15 years and above who consume alcohol (%),0.0,na
103,Men age 15 years and above who consume alcohol (%),19.4,na
