Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),52.9,48.6
Population below age 15 years (%),31.8,33.2
"Sex ratio of the total population (females per 1,000 males)","1,060","1,036"
"Sex ratio at birth for children born in the last five years (females per 1,000 males)","1,045","1,077"
Children under age 5 years whose birth was registered with the civil authority (%),87.1,65.9
Deaths in the last 3 years registered with the civil authority (%),60.4,na
Population living in households with electricity (%),97.4,70.2
Population living in households with an improved drinking-water source (%),99.1,98.3
Population living in households that use an improved sanitation facility(%),44.1,16.7
Households using clean fuel for cooking (%),19.0,9.2
Households using iodized salt (%),96.7,87.6
Households with any usual member covered under a health insurance/financing scheme (%),48.4,48.5
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),6.5,na
Women who are literate (%),38.5,na
Women with 10 or more years of schooling (%),15.5,10.7
Women age 20-24 years married before age 18 years (%),39.4,37.9
Births in the 5 years preceding the survey that are third or higher order (%),1.5,2.5
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),8.3,9.6
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),60.1,19.2
Any method (%),77.1,64.4
Any modern method (%),56.3,50.0
Female sterilization (%),30.7,34.6
Male sterilization (%),0.0,0.3
IUD/PPIUD (%),2.5,1.1
Pill (%),18.5,10.0
Condom (%),2.3,3.0
Injectables (%),0.1,0.0
Total unmet need(%),3.4,7.1
Unmet need for spacing (%),2.1,3.9
Health worker ever talked to female non-users about family planning (%),27.5,34.2
Current users ever told about side effects of current method (%),86.9,59.0
Mothers who had an antenatal check-up in the first trimester (%),82.1,67.9
Mothers who had at least 4 antenatal care visits (%),87.7,70.5
Mothers whose last birth was protected against neonatal tetanus (%),98.9,96.9
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),83.2,35.7
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),48.7,2.9
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),100.0,92.0
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),89.3,67.9
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"2,741","1,787"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),(7.3),4.4
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),88.7,na
Institutional births (%),87.6,64.3
Institutional births in public facility (%),84.6,62.5
Home births that were conducted by skilled health personnel (%),1.1,4.8
Births attended by skilled health personnel (%),87.5,68.6
Births delivered by caesarean section (%),7.2,3.5
Births in a private health facility that were delivered by caesarean section (%),*,*
Births in a public health facility that were delivered by caesarean section (%),6.1,4.3
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),94.8,71.5
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),96.1,76.2
Children age 12-23 months who have received BCG (%),100.0,95.1
Children age 12-23 months who have received 3 doses of polio vaccine (%),94.8,75.8
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),96.1,87.8
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),97.4,86.5
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),48.6,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),97.4,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),96.1,77.3
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),86.7,78.1
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.6,6.9
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(63.8)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(28.4)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(65.3)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.5,1.1
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,(58.7)
Children under age 3 years breastfed within one hour of birth (%),79.5,62.0
Children under age 6 months exclusively breastfed (%),(72.5),71.7
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),17.0,11.8
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),16.8,11.5
Children under 5 years who are stunted (height-for-age) (%),44.1,45.8
Children under 5 years who are wasted (weight-for-height) (%),25.2,36.0
Children under 5 years who are severely wasted (weight-for-height) (%),9.7,11.6
Children under 5 years who are underweight (weight-for-age) (%),46.6,51.0
Children under 5 years who are overweight (weight-for-height) (%),5.0,1.3
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),30.9,36.1
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),8.1,6.8
Women who have high risk waist-to-hip ratio (≥0.85) (%),73.4,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),70.8,71.9
