Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),72.0,69.9
Population below age 15 years (%),21.9,25.1
"Sex ratio of the total population (females per 1,000 males)","1,030","1,041"
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",809,"1,036"
Children under age 5 years whose birth was registered with the civil authority (%),92.2,79.3
Deaths in the last 3 years registered with the civil authority (%),69.7,na
Population living in households with electricity (%),97.1,86.8
Population living in households with an improved drinking-water source (%),91.5,89.1
Population living in households that use an improved sanitation facility(%),65.5,38.2
Households using clean fuel for cooking (%),40.2,24.6
Households using iodized salt (%),99.4,98.2
Households with any usual member covered under a health insurance/financing scheme (%),39.3,50.8
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),6.0,na
Women who are literate (%),70.8,na
Women with 10 or more years of schooling (%),35.6,34.9
Women age 20-24 years married before age 18 years (%),12.9,15.5
Births in the 5 years preceding the survey that are third or higher order (%),0.5,0.8
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),5.4,6.6
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),87.7,59.2
Any method (%),79.7,63.3
Any modern method (%),47.9,48.5
Female sterilization (%),24.9,32.7
Male sterilization (%),0.5,0.1
IUD/PPIUD (%),4.6,1.8
Pill (%),11.0,10.0
Condom (%),5.5,3.8
Injectables (%),0.5,0.0
Total unmet need(%),2.4,9.6
Unmet need for spacing (%),0.6,3.7
Health worker ever talked to female non-users about family planning (%),25.1,32.8
Current users ever told about side effects of current method (%),77.4,72.4
Mothers who had an antenatal check-up in the first trimester (%),81.3,73.3
Mothers who had at least 4 antenatal care visits (%),73.1,80.7
Mothers whose last birth was protected against neonatal tetanus (%),93.1,97.9
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),60.3,42.1
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),27.4,3.4
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.1,97.2
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),79.7,78.9
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"4,756","3,248"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,(10.1)
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),82.0,na
Institutional births (%),91.3,88.3
Institutional births in public facility (%),80.3,78.8
Home births that were conducted by skilled health personnel (%),2.2,1.8
Births attended by skilled health personnel (%),88.2,89.4
Births delivered by caesarean section (%),20.8,10.7
Births in a private health facility that were delivered by caesarean section (%),*,46.9
Births in a public health facility that were delivered by caesarean section (%),16.3,7.9
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),(82.0),85.4
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(81.5),94.5
Children age 12-23 months who have received BCG (%),(91.7),97.8
Children age 12-23 months who have received 3 doses of polio vaccine (%),(82.0),87.5
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(86.1),95.7
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(88.8),95.7
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(26.2),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(86.1),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(86.1),87.6
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),90.1,73.3
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(96.7),95.5
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(3.3),2.5
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.4,5.9
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(73.7)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(31.7)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(70.2)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.9,1.2
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(68.0),(71.8)
Children under age 3 years breastfed within one hour of birth (%),63.2,77.9
Children under age 6 months exclusively breastfed (%),*,67.5
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(65.5)
Breastfeeding children age 6-23 months receiving an adequate diet (%),15.4,16.0
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),14.7,15.3
Children under 5 years who are stunted (height-for-age) (%),32.9,37.2
Children under 5 years who are wasted (weight-for-height) (%),21.1,31.4
Children under 5 years who are severely wasted (weight-for-height) (%),7.4,9.3
Children under 5 years who are underweight (weight-for-age) (%),34.7,44.2
Children under 5 years who are overweight (weight-for-height) (%),1.2,1.6
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),21.1,27.2
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),19.6,13.6
Women who have high risk waist-to-hip ratio (≥0.85) (%),61.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),77.1,75.3
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),69.8,71.9
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(68.4),(52.6)
All women age 15-49 years who are anaemic (%),69.8,71.4
All women age 15-19 years who are anaemic (%),79.8,72.0
Women - Blood sugar level - high (141-160 mg/dl)(%),5.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.7,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.4,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.7,na
Men - Blood sugar level - very high (>160 mg/dl) (%),7.3,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),13.6,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.6,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.4,na
