,Indicator,NFHS-5,NFHS-4
0,Female population age 6 years and above who ever attended school (%),50.9,47.6
1,Population below age 15 years (%),39.8,42.4
2,"Sex ratio of the total population (females per 1,000 males)","1,126","1,123"
3,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",884,909
4,Children under age 5 years whose birth was registered with the civil authority (%),67.9,55.9
5,Deaths in the last 3 years registered with the civil authority (%),28.7,na
6,Population living in households with electricity (%),97.3,61.0
7,Population living in households with an improved drinking-water source (%),99.7,100.0
8,Population living in households that use an improved sanitation facility(%),50.7,16.4
9,Households using clean fuel for cooking (%),15.0,6.1
10,Households using iodized salt (%),94.3,98.2
11,Households with any usual member covered under a health insurance/financing scheme (%),14.2,8.4
12,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),6.8,na
13,Women who are literate (%),42.1,na
14,Women with 10 or more years of schooling (%),16.2,13.4
15,Women age 20-24 years married before age 18 years (%),55.9,60.8
16,Births in the 5 years preceding the survey that are third or higher order (%),5.6,5.2
17,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),17.0,18.6
18,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),55.4,25.9
19,Any method (%),63.7,33.7
20,Any modern method (%),56.2,33.6
21,Female sterilization (%),50.5,32.1
22,Male sterilization (%),0.0,0.1
23,IUD/PPIUD (%),0.6,0.4
24,Pill (%),0.8,0.6
25,Condom (%),1.5,0.2
26,Injectables (%),1.7,0.1
27,Total unmet need(%),12.1,18.3
28,Unmet need for spacing (%),5.7,9.1
29,Health worker ever talked to female non-users about family planning (%),26.1,7.1
30,Current users ever told about side effects of current method (%),44.5,36.2
31,Mothers who had an antenatal check-up in the first trimester (%),59.0,32.4
32,Mothers who had at least 4 antenatal care visits (%),30.9,11.0
33,Mothers whose last birth was protected against neonatal tetanus (%),89.8,87.8
34,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),13.2,8.2
35,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),8.0,0.4
36,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),96.1,83.5
37,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),60.7,48.0
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"1,760","2,015"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),4.3,1.0
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%),64.2,na
41,Institutional births (%),80.4,61.1
42,Institutional births in public facility (%),73.6,55.2
43,Home births that were conducted by skilled health personnel (%),4.2,11.5
