,Indicator,NFHS-5,NFHS-4
0,Female population age 6 years and above who ever attended school (%),63.3,61.7
1,Population below age 15 years (%),34.6,38.3
2,"Sex ratio of the total population (females per 1,000 males)","1,157","1,160"
3,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",943,"1,022"
4,Children under age 5 years whose birth was registered with the civil authority (%),87.8,60.1
5,Deaths in the last 3 years registered with the civil authority (%),40.8,na
6,Population living in households with electricity (%),96.2,58.6
7,Population living in households with an improved drinking-water source (%),99.9,98.6
8,Population living in households that use an improved sanitation facility(%),60.1,28.9
9,Households using clean fuel for cooking (%),39.4,20.4
10,Households using iodized salt (%),96.6,91.2
11,Households with any usual member covered under a health insurance/financing scheme (%),12.7,8.7
12,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),2.7,na
13,Women who are literate (%),63.3,na
14,Women with 10 or more years of schooling (%),32.9,26.7
15,Women age 20-24 years married before age 18 years (%),28.0,30.8
16,Births in the 5 years preceding the survey that are third or higher order (%),3.5,4.2
17,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),7.6,6.5
18,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),63.8,25.4
19,Any method (%),57.3,9.0
20,Any modern method (%),39.5,8.8
21,Female sterilization (%),27.1,7.1
22,Male sterilization (%),0.0,0.1
23,IUD/PPIUD (%),0.2,0.1
24,Pill (%),1.5,0.9
25,Condom (%),3.3,0.3
26,Injectables (%),0.6,0.3
27,Total unmet need(%),19.4,24.3
28,Unmet need for spacing (%),5.5,8.9
29,Health worker ever talked to female non-users about family planning (%),17.9,8.6
30,Current users ever told about side effects of current method (%),45.7,(37.3)
31,Mothers who had an antenatal check-up in the first trimester (%),53.2,38.4
32,Mothers who had at least 4 antenatal care visits (%),27.9,20.1
33,Mothers whose last birth was protected against neonatal tetanus (%),90.1,88.1
34,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),23.6,13.6
35,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),8.6,5.6
36,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),89.6,79.9
37,days of delivery (%),53.9,28.1
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"2,559","4,629"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.0,2.3
40,days of delivery (%),54.2,na
41,Institutional births (%),85.9,75.1
42,Institutional births in public facility (%),60.3,51.8
43,Home births that were conducted by skilled health personnel (%),3.3,7.1
44,Births attended by skilled health personnel (%),88.0,78.6
45,Births delivered by caesarean section (%),9.1,8.6
46,Births in a private health facility that were delivered by caesarean section (%),27.5,30.8
47,Births in a public health facility that were delivered by caesarean section (%),3.4,2.7
48,mother's recall (%),75.8,63.1
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),97.9,81.6
50,Children age 12-23 months who have received BCG (%),98.4,92.1
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),79.0,78.1
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),91.1,80.9
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),89.6,80.2
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),37.0,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),1.7,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),91.1,64.8
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),69.1,62.9
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.1,92.6
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.9,5.8
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.1,18.1
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(69.2),38.1
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(9.1),14.1
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(40.6),59.5
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),5.9,8.3
65,provider (%),61.5,72.3
66,Children under age 3 years breastfed within one hour of birth (%),38.6,32.5
67,Children under age 6 months exclusively breastfed (%),83.5,61.4
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(37.5)
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),14.9,5.7
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet  (%),13.8,7.3
72,Children under 5 years who are stunted (height-for-age) (%),34.2,35.6
73,Children under 5 years who are wasted (weight-for-height) (%),21.5,16.5
74,Children under 5 years who are severely wasted (weight-for-height) (%),9.8,5.4
75,Children under 5 years who are underweight (weight-for-age) (%),29.2,30.5
76,Children under 5 years who are overweight (weight-for-height) (%),3.5,1.0
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),22.7,25.7
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),17.9,16.1
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),69.0,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),56.1,63.3
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),53.8,59.1
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),54.0,51.6
83,All women age 15-49 years who are anaemic (%),53.8,58.8
84,All women age 15-19 years who are anaemic (%),54.1,65.8
85,Blood sugar level - high (141-160 mg/dl)(%),4.7,na
86,Blood sugar level - very high (>160 mg/dl)(%),4.9,na
87,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.5,na
88,Blood sugar level - high (141-160 mg/dl)(%),5.0,na
89,Blood sugar level - very high (>160 mg/dl) (%),4.8,na
90,Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.1,na
91,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.7,na
92,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.1,na
93,blood pressure (%),20.3,na
94,Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),16.3,na
95,Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.0,na
96,blood pressure (%),22.8,na
97,  Ever undergone a screening test for cervical cancer (%),1.5,na
98,  Ever undergone a breast examination for breast cancer (%),0.2,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.0,na
100,Women age 15 years and above who use any kind of tobacco (%),5.2,na
101,Men age 15 years and above who use any kind of tobacco (%),47.8,na
102,Women age 15 years and above who consume alcohol (%),0.1,na
103,Men age 15 years and above who consume alcohol (%),12.0,na
