Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),69.9,63.1
Population below age 15 years (%),29.3,32.7
"Sex ratio of the total population (females per 1,000 males)","1,066","1,115"
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",898,833
Children under age 5 years whose birth was registered with the civil authority (%),94.0,45.8
Deaths in the last 3 years registered with the civil authority (%),51.0,na
Population living in households with electricity (%),98.2,80.8
Population living in households with an improved drinking-water source (%),99.1,96.0
Population living in households that use an improved sanitation facility(%),62.6,24.9
Households using clean fuel for cooking (%),55.2,21.5
Households using iodized salt (%),97.6,93.2
Households with any usual member covered under a health insurance/financing scheme (%),12.0,3.4
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),1.9,na
Women who are literate (%),75.9,na
Women with 10 or more years of schooling (%),52.7,39.5
Women age 20-24 years married before age 18 years (%),11.8,18.9
Births in the 5 years preceding the survey that are third or higher order (%),3.0,3.8
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),0.6,2.6
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),83.5,50.9
Any method (%),62.0,38.1
Any modern method (%),55.2,28.3
Female sterilization (%),23.5,22.2
Male sterilization (%),0.0,0.0
IUD/PPIUD (%),2.8,0.7
Pill (%),6.8,1.5
Condom (%),18.7,3.7
Injectables (%),2.4,0.1
Total unmet need(%),16.2,24.1
Unmet need for spacing (%),5.4,11.0
Health worker ever talked to female non-users about family planning (%),27.9,9.5
Current users ever told about side effects of current method (%),75.3,47.0
Mothers who had an antenatal check-up in the first trimester (%),47.9,44.8
Mothers who had at least 4 antenatal care visits (%),47.6,28.3
Mothers whose last birth was protected against neonatal tetanus (%),94.0,90.7
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),14.8,17.1
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),7.5,5.5
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.9,83.2
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),82.3,49.9
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"2,030","1,557"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,1.1
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),79.4,na
Institutional births (%),88.8,73.3
Institutional births in public facility (%),72.4,50.3
Home births that were conducted by skilled health personnel (%),5.6,3.5
Births attended by skilled health personnel (%),86.7,76.6
Births delivered by caesarean section (%),7.3,8.1
Births in a private health facility that were delivered by caesarean section (%),32.6,26.5
Births in a public health facility that were delivered by caesarean section (%),2.8,4.0
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),75.1,53.1
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),83.6,56.5
Children age 12-23 months who have received BCG (%),91.4,91.0
Children age 12-23 months who have received 3 doses of polio vaccine (%),78.7,70.7
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),79.9,65.9
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),81.1,72.3
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),24.4,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),47.1,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),78.9,51.7
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),76.1,40.9
Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.4,75.1
Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.3,3.9
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.1,16.1
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(48.1),32.6
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(22.7),17.1
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(95.3),71.3
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),4.8,3.1
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(45.0),63.8
Children under age 3 years breastfed within one hour of birth (%),18.0,25.1
Children under age 6 months exclusively breastfed (%),54.9,(20.1)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,(35.7)
Breastfeeding children age 6-23 months receiving an adequate diet  (%),4.1,7.0
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet  (%),5.7,6.1
Children under 5 years who are stunted (height-for-age) (%),40.5,48.0
Children under 5 years who are wasted (weight-for-height) (%),14.8,27.3
Children under 5 years who are severely wasted (weight-for-height) (%),6.7,8.4
Children under 5 years who are underweight (weight-for-age) (%),30.3,52.7
Children under 5 years who are overweight (weight-for-height) (%),2.7,0.5
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),17.5,29.0
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),15.7,14.7
Women who have high risk waist-to-hip ratio (≥0.85) (%),75.8,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),65.3,58.0
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),34.1,51.2
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(30.5),59.9
All women age 15-49 years who are anaemic (%),34.0,51.7
All women age 15-19 years who are anaemic (%),41.4,48.4
Women - Blood sugar level - high (141-160 mg/dl)(%),3.5,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.4,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.0,na
Men - Blood sugar level - high (141-160 mg/dl)(%),4.9,na
Men - Blood sugar level - very high (>160 mg/dl) (%),3.7,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.6,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.2,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.8,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),16.0,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),19.7,na
Ever undergone a screening test for cervical cancer (%),4.2,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.1,na
Women age 15 years and above who use any kind of tobacco (%),5.8,na
Men age 15 years and above who use any kind of tobacco (%),43.8,na
Women age 15 years and above who consume alcohol (%),0.6,na
Men age 15 years and above who consume alcohol (%),13.6,na
