,Indicator,NFHS-5,NFHS-4
0,Female population age 6 years and above who ever attended school (%),63.2,60.0
1,Population below age 15 years (%),34.4,37.0
2,"Sex ratio of the total population (females per 1,000 males)",977,952
3,"Sex ratio at birth for children born in the last five years (females per 1,000 males)","1,064",981
4,Children under age 5 years whose birth was registered with the civil authority (%),64.9,23.5
5,Deaths in the last 3 years registered with the civil authority (%),43.0,na
6,Population living in households with electricity (%),84.1,54.8
7,Population living in households with an improved drinking-water source (%),100.0,100.0
8,Population living in households that use an improved sanitation facility(%),69.2,34.8
9,Households using clean fuel for cooking (%),40.4,26.0
10,Households using iodized salt (%),79.8,92.0
11,Households with any usual member covered under a health insurance/financing scheme (%),14.2,3.1
12,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),6.1,na
13,Women who are literate (%),56.8,na
14,Women with 10 or more years of schooling (%),27.7,23.4
15,Women age 20-24 years married before age 18 years (%),20.9,30.2
16,Births in the 5 years preceding the survey that are third or higher order (%),4.2,5.1
17,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),4.6,4.8
18,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),59.6,29.5
19,Any method (%),70.3,50.6
20,Any modern method (%),46.4,27.4
21,Female sterilization (%),10.0,10.3
22,Male sterilization (%),0.0,0.0
23,IUD/PPIUD (%),2.1,1.3
24,Pill (%),5.9,2.0
25,Condom (%),26.1,13.7
26,Injectables (%),1.7,0.3
27,Total unmet need(%),6.4,14.5
28,Unmet need for spacing (%),2.6,5.8
29,Health worker ever talked to female non-users about family planning (%),27.8,19.4
30,Current users ever told about side effects of current method (%),74.2,(47.4)
31,Mothers who had an antenatal check-up in the first trimester (%),61.4,53.0
32,Mothers who had at least 4 antenatal care visits (%),35.3,21.6
33,Mothers whose last birth was protected against neonatal tetanus (%),95.2,82.8
34,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),24.5,12.1
35,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),5.8,3.2
36,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.2,89.9
37,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),62.8,51.7
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"1,394","1,043"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),0.7,1.2
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),63.6,na
41,Institutional births (%),63.3,52.2
42,Institutional births in public facility (%),47.8,36.5
43,Home births that were conducted by skilled health personnel (%),5.7,2.2
44,Births attended by skilled health personnel (%),68.3,54.0
45,Births delivered by caesarean section (%),8.6,8.1
46,Births in a private health facility that were delivered by caesarean section (%),42.2,42.3
47,Births in a public health facility that were delivered by caesarean section (%),4.3,3.9
48,Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),76.5,65.3
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),84.5,76.9
50,Children age 12-23 months who have received BCG (%),97.3,90.6
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),80.8,79.1
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),88.1,79.5
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),89.1,76.2
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),35.4,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),48.6,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),87.3,70.9
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),76.7,37.6
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),97.2,91.6
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),2.8,0.0
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.8,11.9
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(42.0),48.5
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(30.2),3.8
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(67.2),76.5
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),7.3,2.6
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),65.8,76.3
66,Children under age 3 years breastfed within one hour of birth (%),27.6,15.8
67,Children under age 6 months exclusively breastfed (%),55.1,(28.0)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),(36.1),*
69,Breastfeeding children age 6-23 months receiving an adequate diet  (%),5.7,8.5
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),(9.5),*
71,Total children age 6-23 months receiving an adequate diet  (%),6.7,7.2
72,Children under 5 years who are stunted (height-for-age) (%),44.5,49.3
73,Children under 5 years who are wasted (weight-for-height) (%),17.0,23.6
74,Children under 5 years who are severely wasted (weight-for-height) (%),8.1,5.9
75,Children under 5 years who are underweight (weight-for-age) (%),34.7,54.3
76,Children under 5 years who are overweight (weight-for-height) (%),3.2,0.9
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),17.8,30.0
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),17.2,17.0
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),54.0,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),75.4,76.9
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),60.6,61.0
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),56.0,58.7
83,All women age 15-49 years who are anaemic (%),60.3,60.8
84,All women age 15-19 years who are anaemic (%),58.7,63.7
85,Women - Blood sugar level - high (141-160 mg/dl)(%),4.5,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),4.3,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.1,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),3.9,na
89,Men - Blood sugar level - very high (>160 mg/dl) (%),2.5,na
90,Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),6.7,na
91,Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.2,na
92,Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.1,na
93,Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),16.1,na
94,Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),11.1,na
95,Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.0,na
96,Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),14.5,na
97,Ever undergone a screening test for cervical cancer (%),0.2,na
98,Ever undergone a breast examination for breast cancer (%),0.2,na
99,Ever undergone an oral cavity examination for oral cancer (%),0.2,na
100,Women age 15 years and above who use any kind of tobacco (%),6.6,na
101,Men age 15 years and above who use any kind of tobacco (%),49.0,na
102,Women age 15 years and above who consume alcohol (%),0.2,na
103,Men age 15 years and above who consume alcohol (%),20.4,na
