Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),83.5,82.2
Population below age 15 years (%),21.6,21.6
"Sex ratio of the total population (females per 1,000 males)",979,980
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",991,855
Children under age 5 years whose birth was registered with the civil authority (%),97.0,94.0
Deaths in the last 3 years registered with the civil authority (%),94.3,na
Population living in households with electricity (%),99.8,99.3
Population living in households with an improved drinking-water source (%),100.0,99.3
Population living in households that use an improved sanitation facility(%),75.6,66.1
Households using clean fuel for cooking (%),93.4,86.3
Households using iodized salt (%),83.8,92.9
Households with any usual member covered under a health insurance/financing scheme (%),57.4,63.7
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),(38.6),na
Women who are literate (%),83.6,na
Women with 10 or more years of schooling (%),57.2,56.6
Women age 20-24 years married before age 18 years (%),13.4,17.4
Births in the 5 years preceding the survey that are third or higher order (%),1.1,0.8
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),5.8,3.9
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),98.8,88.4
Any method (%),67.9,64.0
Any modern method (%),66.0,62.8
Female sterilization (%),59.1,58.8
Male sterilization (%),0.0,0.0
IUD/PPIUD (%),3.8,2.5
Pill (%),0.7,0.5
Condom (%),2.2,1.0
Injectables (%),0.2,0.0
Total unmet need(%),9.3,9.3
Unmet need for spacing (%),3.4,4.2
Health worker ever talked to female non-users about family planning (%),21.9,27.8
Current users ever told about side effects of current method (%),61.3,83.9
Mothers who had an antenatal check-up in the first trimester (%),77.6,73.6
Mothers who had at least 4 antenatal care visits (%),85.4,91.6
Mothers whose last birth was protected against neonatal tetanus (%),76.8,69.7
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),75.0,71.4
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),53.5,45.4
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),95.6,98.3
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),90.3,75.6
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"3,668","2,208"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),95.2,na
Institutional births (%),100.0,99.5
Institutional births in public facility (%),72.3,72.7
Home births that were conducted by skilled health personnel (%),0.0,0.0
Births attended by skilled health personnel (%),100.0,99.5
Births delivered by caesarean section (%),46.4,37.1
Births in a private health facility that were delivered by caesarean section (%),63.0,(49.2)
Births in a public health facility that were delivered by caesarean section (%),40.1,32.8
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),(88.6),(78.9)
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(88.6),(86.5)
Children age 12-23 months who have received BCG (%),(98.0),(97.7)
Children age 12-23 months who have received 3 doses of polio vaccine (%),(95.7),(86.3)
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(90.9),(85.6)
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(98.0),(87.9)
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(44.3),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(59.2),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(88.6),(77.0)
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),62.9,68.2
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(80.0),(70.9)
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(20.0),(29.1)
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.2,7.9
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),3.9,4.0
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(57.4),(89.2)
Children under age 3 years breastfed within one hour of birth (%),56.2,64.1
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),(23.4),(10.2)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),26.3,19.6
Children under 5 years who are stunted (height-for-age) (%),18.1,30.1
Children under 5 years who are wasted (weight-for-height) (%),17.0,23.3
Children under 5 years who are severely wasted (weight-for-height) (%),3.6,10.7
Children under 5 years who are underweight (weight-for-age) (%),20.6,26.6
Children under 5 years who are overweight (weight-for-height) (%),2.1,3.1
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),10.5,11.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),48.6,32.3
Women who have high risk waist-to-hip ratio (≥0.85) (%),49.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),58.4,50.0
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),56.9,55.7
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),*,(42.7)
All women age 15-49 years who are anaemic (%),56.8,55.1
All women age 15-19 years who are anaemic (%),64.4,55.7
Women - Blood sugar level - high (141-160 mg/dl)(%),6.3,na
Women - Blood sugar level - very high (>160 mg/dl)(%),12.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),22.5,na
Men - Blood sugar level - high (141-160 mg/dl)(%),6.4,na
Men - Blood sugar level - very high (>160 mg/dl) (%),14.1,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),23.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.2,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),6.3,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),26.4,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),19.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),9.3,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),32.4,na
Ever undergone a screening test for cervical cancer (%),10.8,na
Ever undergone a breast examination for breast cancer (%),7.9,na
Ever undergone an oral cavity examination for oral cancer (%),3.9,na
Women age 15 years and above who use any kind of tobacco (%),1.7,na
Men age 15 years and above who use any kind of tobacco (%),18.3,na
Women age 15 years and above who consume alcohol (%),0.1,na
Men age 15 years and above who consume alcohol (%),26.7,<s>na</s>
