Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),80.6,77.2
Population below age 15 years (%),19.6,23.6
"Sex ratio of the total population (females per 1,000 males)","1,112","1,059"
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",934,833
Children under age 5 years whose birth was registered with the civil authority (%),99.3,95.4
Deaths in the last 3 years registered with the civil authority (%),82.6,na
Population living in households with electricity (%),98.8,98.2
Population living in households with an improved drinking-water source (%),99.7,99.6
Population living in households that use an improved sanitation facility(%),79.6,46.8
Households using clean fuel for cooking (%),69.4,47.3
Households using iodized salt (%),95.3,78.5
Households with any usual member covered under a health insurance/financing scheme (%),70.6,69.5
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),(30.1),na
Women who are literate (%),83.8,na
Women with 10 or more years of schooling (%),54.3,48.0
Women age 20-24 years married before age 18 years (%),4.1,13.7
Births in the 5 years preceding the survey that are third or higher order (%),2.1,1.8
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),8.4,3.5
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),98.2,88.5
Any method (%),64.8,48.5
Any modern method (%),60.6,47.1
Female sterilization (%),51.7,42.2
Male sterilization (%),0.0,0.0
IUD/PPIUD (%),4.9,3.7
Pill (%),0.2,0.2
Condom (%),2.6,1.0
Injectables (%),0.3,0.0
Total unmet need(%),9.5,12.6
Unmet need for spacing (%),2.7,5.2
Health worker ever talked to female non-users about family planning (%),23.3,31.6
Current users ever told about side effects of current method (%),66.0,77.6
Mothers who had an antenatal check-up in the first trimester (%),86.1,73.9
Mothers who had at least 4 antenatal care visits (%),93.7,90.2
Mothers whose last birth was protected against neonatal tetanus (%),89.5,65.8
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),79.3,64.6
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),67.2,37.7
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.0,95.7
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),93.8,64.4
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"3,425","2,050"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),97.1,na
Institutional births (%),100.0,98.4
Institutional births in public facility (%),59.5,65.1
Home births that were conducted by skilled health personnel (%),0.0,1.1
Births attended by skilled health personnel (%),100.0,99.2
Births delivered by caesarean section (%),51.4,43.0
Births in a private health facility that were delivered by caesarean section (%),77.1,63.6
Births in a public health facility that were delivered by caesarean section (%),33.8,33.5
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),(78.5),74.6
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(66.7),(75.5)
Children age 12-23 months who have received BCG (%),(100.0),96.6
Children age 12-23 months who have received 3 doses of polio vaccine (%),(78.5),86.1
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),(86.2),91.0
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),(89.4),93.0
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),(31.9),na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),(33.2),na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),(80.4),78.0
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),49.8,72.7
Children age 12-23 months who received most of their vaccinations in a public health facility (%),(89.8),84.7
Children age 12-23 months who received most of their vaccinations in a private health facility (%),(10.2),15.3
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),4.8,7.7
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),2.6,5.3
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(69.4),83.3
Children under age 3 years breastfed within one hour of birth (%),62.9,53.4
Children under age 6 months exclusively breastfed (%),*,*
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),(10.5),(24.0)
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),18.2,32.3
Children under 5 years who are stunted (height-for-age) (%),19.6,26.0
Children under 5 years who are wasted (weight-for-height) (%),8.3,20.4
Children under 5 years who are severely wasted (weight-for-height) (%),3.7,7.5
Children under 5 years who are underweight (weight-for-age) (%),21.9,22.9
Children under 5 years who are overweight (weight-for-height) (%),4.9,3.2
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),12.7,15.7
