Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),68.6,64.8
Population below age 15 years (%),24.9,25.8
"Sex ratio of the total population (females per 1,000 males)",957,929
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",906,907
Children under age 5 years whose birth was registered with the civil authority (%),98.9,82.0
Deaths in the last 3 years registered with the civil authority (%),87.0,na
Population living in households with electricity (%),96.9,94.2
Population living in households with an improved drinking-water source (%),94.4,95.1
Population living in households that use an improved sanitation facility(%),83.4,75.9
Households using clean fuel for cooking (%),45.5,39.6
Households using iodized salt (%),98.1,97.3
Households with any usual member covered under a health insurance/financing scheme (%),85.3,12.9
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),6.8,na
Women who are literate (%),69.3,na
Women with 10 or more years of schooling (%),39.3,31.9
Women age 20-24 years married before age 18 years (%),13.6,19.0
Births in the 5 years preceding the survey that are third or higher order (%),0.8,3.5
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.4,2.8
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),92.3,78.4
Any method (%),81.1,71.1
Any modern method (%),72.8,64.7
Female sterilization (%),48.5,46.9
Male sterilization (%),0.6,0.6
IUD/PPIUD (%),2.0,3.3
Pill (%),2.9,1.6
Condom (%),17.7,12.3
Injectables (%),0.0,0.0
Total unmet need(%),5.1,8.5
Unmet need for spacing (%),3.6,3.8
Health worker ever talked to female non-users about family planning (%),32.4,17.9
Current users ever told about side effects of current method (%),54.5,46.7
Mothers who had an antenatal check-up in the first trimester (%),83.3,64.8
Mothers who had at least 4 antenatal care visits (%),58.7,52.1
Mothers whose last birth was protected against neonatal tetanus (%),96.8,95.1
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),48.5,31.3
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),23.6,9.2
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),99.2,96.9
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),85.9,68.6
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"1,902",662
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),84.6,na
Institutional births (%),97.7,88.8
Institutional births in public facility (%),74.0,65.2
Home births that were conducted by skilled health personnel (%),0.5,1.5
Births attended by skilled health personnel (%),98.2,90.8
Births delivered by caesarean section (%),14.3,13.3
Births in a private health facility that were delivered by caesarean section (%),35.0,34.9
Births in a public health facility that were delivered by caesarean section (%),8.1,7.7
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),89.7,79.9
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),90.4,84.5
Children age 12-23 months who have received BCG (%),95.6,97.8
Children age 12-23 months who have received 3 doses of polio vaccine (%),91.1,87.6
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),94.0,90.9
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),95.6,93.0
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),17.9,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),45.1,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),94.0,74.9
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),70.8,64.4
Children age 12-23 months who received most of their vaccinations in a public health facility (%),98.5,94.9
Children age 12-23 months who received most of their vaccinations in a private health facility (%),1.5,5.1
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),3.0,6.4
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,*
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,*
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),4.2,2.3
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),(61.0),(83.6)
Children under age 3 years breastfed within one hour of birth (%),46.9,27.8
Children under age 6 months exclusively breastfed (%),(81.9),(68.4)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),12.0,5.0
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,(0.0)
Total children age 6-23 months receiving an adequate diet (%),12.3,3.4
Children under 5 years who are stunted (height-for-age) (%),24.5,29.1
Children under 5 years who are wasted (weight-for-height) (%),24.9,20.6
Children under 5 years who are severely wasted (weight-for-height) (%),10.8,5.8
Children under 5 years who are underweight (weight-for-age) (%),26.1,29.3
Children under 5 years who are overweight (weight-for-height) (%),4.5,2.3
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),14.3,21.1
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),19.5,20.5
Women who have high risk waist-to-hip ratio (≥0.85) (%),69.9,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),72.3,40.2
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),58.8,34.7
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(64.3),37.7
All women age 15-49 years who are anaemic (%),59.0,34.8
All women age 15-19 years who are anaemic (%),67.2,38.3
Women - Blood sugar level - high (141-160 mg/dl)(%),3.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.1,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),9.5,na
Men - Blood sugar level - high (141-160 mg/dl)(%),3.9,na
Men - Blood sugar level - very high (>160 mg/dl) (%),3.8,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.4,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.3,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),2.2,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),16.2,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),12.8,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.0,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),18.3,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.0,na
Women age 15 years and above who use any kind of tobacco (%),2.1,na
Men age 15 years and above who use any kind of tobacco (%),29.0,na
Women age 15 years and above who consume alcohol (%),0.5,na
Men age 15 years and above who consume alcohol (%),15.6,na
