,Indicator,NFHS-5,NFHS-4
0,Female population age 6 years and above who ever attended school (%),57.9,51.1
1,Population below age 15 years (%),28.4,27.7
2,"Sex ratio of the total population (females per 1,000 males)","1,002",930
3,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",803,987
4,Children under age 5 years whose birth was registered with the civil authority (%),90.7,78.7
5,Deaths in the last 3 years registered with the civil authority (%),81.9,na
6,Population living in households with electricity (%),98.4,92.5
7,Population living in households with an improved drinking-water source (%),95.7,93.5
8,Population living in households that use an improved sanitation facility(%),56.3,28.6
9,Households using clean fuel for cooking (%),26.5,22.8
10,Households using iodized salt (%),94.9,96.8
11,Households with any usual member covered under a health insurance/financing scheme (%),87.7,8.7
12,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),9.3,na
13,Women who are literate (%),56.9,na
14,Women with 10 or more years of schooling (%),27.4,20.1
15,Women age 20-24 years married before age 18 years (%),34.1,35.1
16,Births in the 5 years preceding the survey that are third or higher order (%),2.2,3.3
17,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),2.3,4.6
18,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),77.6,42.5
19,Any method (%),75.8,57.7
20,Any modern method (%),66.6,52.1
21,Female sterilization (%),46.1,39.5
22,Male sterilization (%),0.0,0.2
23,IUD/PPIUD (%),0.3,1.0
24,Pill (%),3.9,2.4
25,Condom (%),14.2,8.9
26,Injectables (%),0.9,0.2
27,Total unmet need(%),7.1,10.7
28,Unmet need for spacing (%),4.0,5.0
29,Health worker ever talked to female non-users about family planning (%),29.1,15.9
30,Current users ever told about side effects of current method (%),63.2,36.4
31,Mothers who had an antenatal check-up in the first trimester (%),81.0,81.1
32,Mothers who had at least 4 antenatal care visits (%),74.0,30.3
33,Mothers whose last birth was protected against neonatal tetanus (%),91.1,91.8
34,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),35.5,10.8
35,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),8.7,4.5
36,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),97.9,94.5
37,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),85.2,62.6
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"1,961",674
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,*
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),89.4,na
41,Institutional births (%),95.3,92.4
42,Institutional births in public facility (%),83.7,82.9
43,Home births that were conducted by skilled health personnel (%),0.5,1.2
44,Births attended by skilled health personnel (%),95.1,93.6
45,Births delivered by caesarean section (%),10.5,10.7
46,Births in a private health facility that were delivered by caesarean section (%),32.7,(49.8)
47,Births in a public health facility that were delivered by caesarean section (%),8.1,7.2
48,Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),75.7,63.0
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),81.4,(67.7)
50,Children age 12-23 months who have received BCG (%),97.7,95.8
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),83.1,67.3
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),92.3,75.0
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),91.1,85.9
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),28.7,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),65.5,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),87.5,61.7
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),62.8,49.4
58,Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,100.0
59,Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
60,Prevalence of diarrhoea in the 2 weeks preceding the survey (%),7.4,4.2
61,Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),(56.3),*
62,Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),(44.5),*
63,Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),(74.7),*
64,Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),9.5,0.9
65,Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),52.9,*
66,Children under age 3 years breastfed within one hour of birth (%),41.8,26.8
67,Children under age 6 months exclusively breastfed (%),72.7,(36.5)
68,Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
69,Breastfeeding children age 6-23 months receiving an adequate diet (%),9.5,2.2
70,Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
71,Total children age 6-23 months receiving an adequate diet (%),10.8,1.9
72,Children under 5 years who are stunted (height-for-age) (%),30.0,38.4
73,Children under 5 years who are wasted (weight-for-height) (%),19.6,27.7
74,Children under 5 years who are severely wasted (weight-for-height) (%),6.2,8.6
75,Children under 5 years who are underweight (weight-for-age) (%),29.1,43.4
76,Children under 5 years who are overweight (weight-for-height) (%),1.0,0.5
77,Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),29.6,33.5
78,Women who are overweight or obese (BMI ≥25.0 kg/m) (%),12.4,10.9
79,Women who have high risk waist-to-hip ratio (≥0.85) (%),53.8,na
80,Children age 6-59 months who are anaemic (<11.0 g/dl) (%),74.9,80.0
81,Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),56.3,63.8
82,Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(44.8),63.2
83,All women age 15-49 years who are anaemic (%),55.9,63.7
84,All women age 15-19 years who are anaemic (%),57.2,69.1
85,Women - Blood sugar level - high (141-160 mg/dl)(%),3.4,na
86,Women - Blood sugar level - very high (>160 mg/dl)(%),2.0,na
87,Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),5.9,na
88,Men - Blood sugar level - high (141-160 mg/dl)(%),3.4,na
