Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),74.1,65.8
Population below age 15 years (%),24.3,29.7
"Sex ratio of the total population (females per 1,000 males)",962,922
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",891,814
Children under age 5 years whose birth was registered with the civil authority (%),93.3,85.9
Deaths in the last 3 years registered with the civil authority (%),75.6,na
Population living in households with electricity (%),98.8,96.9
Population living in households with an improved drinking-water source (%),92.3,87.6
Population living in households that use an improved sanitation facility(%),68.8,52.0
Households using clean fuel for cooking (%),57.6,30.9
Households using iodized salt (%),99.6,99.2
Households with any usual member covered under a health insurance/financing scheme (%),33.3,16.6
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),15.3,na
Women who are literate (%),71.4,na
Women with 10 or more years of schooling (%),30.8,17.8
Women age 20-24 years married before age 18 years (%),10.0,25.8
Births in the 5 years preceding the survey that are third or higher order (%),0.6,2.6
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),3.9,4.2
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),70.4,35.8
Any method (%),78.0,49.4
Any modern method (%),75.5,49.1
Female sterilization (%),57.0,40.7
Male sterilization (%),0.3,0.2
IUD/PPIUD (%),0.4,0.4
Pill (%),4.2,1.6
Condom (%),10.9,6.0
Injectables (%),0.9,0.0
Total unmet need(%),5.2,8.6
Unmet need for spacing (%),3.1,4.0
Health worker ever talked to female non-users about family planning (%),23.9,26.5
Current users ever told about side effects of current method (%),78.3,45.5
Mothers who had an antenatal check-up in the first trimester (%),75.5,55.9
Mothers who had at least 4 antenatal care visits (%),71.9,39.9
Mothers whose last birth was protected against neonatal tetanus (%),91.4,91.6
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),67.7,21.6
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),47.4,10.2
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),97.3,86.8
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),83.9,66.2
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"3,011","1,968"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,0.0
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),84.6,na
Institutional births (%),88.4,79.7
Institutional births in public facility (%),76.3,66.3
Home births that were conducted by skilled health personnel (%),0.7,1.0
Births attended by skilled health personnel (%),84.1,78.5
Births delivered by caesarean section (%),14.5,13.0
Births in a private health facility that were delivered by caesarean section (%),(56.7),58.8
Births in a public health facility that were delivered by caesarean section (%),10.0,7.7
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),90.8,48.6
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(93.8),(81.3)
Children age 12-23 months who have received BCG (%),100.0,95.4
Children age 12-23 months who have received 3 doses of polio vaccine (%),92.6,51.8
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),98.1,72.8
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),96.3,88.6
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),51.4,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),86.9,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),96.1,50.9
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),89.9,75.0
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,100.0
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,0.0
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),6.4,12.1
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,68.6
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,52.8
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,78.8
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),9.2,2.9
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),58.2,79.3
Children under age 3 years breastfed within one hour of birth (%),41.5,30.3
Children under age 6 months exclusively breastfed (%),(64.8),(51.2)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),(64.6),*
Breastfeeding children age 6-23 months receiving an adequate diet (%),11.6,0.7
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),9.9,2.3
Children under 5 years who are stunted (height-for-age) (%),38.8,39.7
Children under 5 years who are wasted (weight-for-height) (%),28.0,25.2
Children under 5 years who are severely wasted (weight-for-height) (%),18.8,8.6
Children under 5 years who are underweight (weight-for-age) (%),34.7,40.6
Children under 5 years who are overweight (weight-for-height) (%),5.3,1.8
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),15.9,22.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),16.8,16.3
Women who have high risk waist-to-hip ratio (≥0.85) (%),34.7,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),85.6,65.7
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),63.3,51.3
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(45.6),51.8
All women age 15-49 years who are anaemic (%),62.6,51.3
All women age 15-19 years who are anaemic (%),69.4,49.1
Women - Blood sugar level - high (141-160 mg/dl)(%),3.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),3.3,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),8.3,na
Men - Blood sugar level - high (141-160 mg/dl)(%),5.2,na
Men - Blood sugar level - very high (>160 mg/dl) (%),4.0,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),10.2,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.8,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.2,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),21.7,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),13.6,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),5.4,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),20.9,na
Ever undergone a screening test for cervical cancer (%),0.2,na
Ever undergone a breast examination for breast cancer (%),0.0,na
Ever undergone an oral cavity examination for oral cancer (%),0.3,na
Women age 15 years and above who use any kind of tobacco (%),8.6,na
Men age 15 years and above who use any kind of tobacco (%),49.0,na
Women age 15 years and above who consume alcohol (%),0.7,na
Men age 15 years and above who consume alcohol (%),16.0,na
