Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),53.1,52.1
Population below age 15 years (%),31.0,34.0
"Sex ratio of the total population (females per 1,000 males)",963,945
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",974,923
Children under age 5 years whose birth was registered with the civil authority (%),86.2,81.6
Deaths in the last 3 years registered with the civil authority (%),76.8,na
Population living in households with electricity (%),98.0,83.6
Population living in households with an improved drinking-water source (%),91.1,92.7
Population living in households that use an improved sanitation facility(%),48.0,16.5
Households using clean fuel for cooking (%),22.9,13.8
Households using iodized salt (%),94.9,97.3
Households with any usual member covered under a health insurance/financing scheme (%),27.1,22.4
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),1.0,na
Women who are literate (%),49.8,na
Women with 10 or more years of schooling (%),15.9,11.8
Women age 20-24 years married before age 18 years (%),39.5,37.5
Births in the 5 years preceding the survey that are third or higher order (%),4.1,4.3
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),5.2,3.6
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),50.5,26.5
Any method (%),67.7,53.2
Any modern method (%),63.5,52.3
Female sterilization (%),51.8,47.7
Male sterilization (%),0.0,0.0
IUD/PPIUD (%),0.7,0.1
Pill (%),2.0,1.1
Condom (%),7.2,3.2
Injectables (%),0.4,0.1
Total unmet need(%),9.0,12.7
Unmet need for spacing (%),5.0,7.8
Health worker ever talked to female non-users about family planning (%),32.5,24.7
Current users ever told about side effects of current method (%),63.3,29.2
Mothers who had an antenatal check-up in the first trimester (%),73.2,36.7
Mothers who had at least 4 antenatal care visits (%),41.0,18.7
Mothers whose last birth was protected against neonatal tetanus (%),90.9,93.6
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),36.4,21.7
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),21.3,5.2
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),95.3,93.2
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),76.2,27.3
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"1,409",653
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),(1.9),0.0
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),73.2,na
Institutional births (%),84.2,77.2
Institutional births in public facility (%),76.6,70.8
Home births that were conducted by skilled health personnel (%),2.5,1.1
