Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),58.9,55.1
Population below age 15 years (%),26.5,29.5
"Sex ratio of the total population (females per 1,000 males)",969,956
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",971,997
Children under age 5 years whose birth was registered with the civil authority (%),90.5,75.4
Deaths in the last 3 years registered with the civil authority (%),66.6,na
Population living in households with electricity (%),97.8,95.9
Population living in households with an improved drinking-water source (%),74.2,66.1
Population living in households that use an improved sanitation facility(%),47.8,20.3
Households using clean fuel for cooking (%),24.8,18.6
Households using iodized salt (%),95.5,96.0
Households with any usual member covered under a health insurance/financing scheme (%),27.1,22.4
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),17.1,na
Women who are literate (%),52.1,na
Women with 10 or more years of schooling (%),21.3,17.0
Women age 20-24 years married before age 18 years (%),46.0,47.8
Births in the 5 years preceding the survey that are third or higher order (%),3.1,2.0
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),5.4,6.7
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),50.9,25.7
Any method (%),69.2,53.5
Any modern method (%),59.7,53.4
Female sterilization (%),42.7,44.0
Male sterilization (%),0.1,0.0
IUD/PPIUD (%),1.1,0.1
Pill (%),2.5,0.7
Condom (%),11.7,8.1
Injectables (%),0.2,0.3
Total unmet need(%),8.7,14.5
Unmet need for spacing (%),3.8,6.8
Health worker ever talked to female non-users about family planning (%),15.4,15.6
Current users ever told about side effects of current method (%),62.1,34.5
Mothers who had an antenatal check-up in the first trimester (%),75.1,52.2
Mothers who had at least 4 antenatal care visits (%),55.2,35.9
Mothers whose last birth was protected against neonatal tetanus (%),93.7,91.7
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),43.5,17.2
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),28.5,5.4
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.3,96.3
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),73.3,52.8
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"2,152","1,694"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,(0.0)
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),78.1,na
Institutional births (%),91.7,88.6
Institutional births in public facility (%),80.0,77.5
Home births that were conducted by skilled health personnel (%),1.7,3.1
Births attended by skilled health personnel (%),88.2,91.0
Births delivered by caesarean section (%),11.0,6.2
Births in a private health facility that were delivered by caesarean section (%),(42.3),(23.8)
Births in a public health facility that were delivered by caesarean section (%),7.5,4.6
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),71.9,42.7
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(83.8),60.6
Children age 12-23 months who have received BCG (%),90.3,93.3
Children age 12-23 months who have received 3 doses of polio vaccine (%),71.9,60.6
