Indicator,NFHS-5,NFHS-4
Female population age 6 years and above who ever attended school (%),67.4,62.1
Population below age 15 years (%),24.1,29.1
"Sex ratio of the total population (females per 1,000 males)",916,893
"Sex ratio at birth for children born in the last five years (females per 1,000 males)",658,819
Children under age 5 years whose birth was registered with the civil authority (%),89.5,77.0
Deaths in the last 3 years registered with the civil authority (%),82.4,na
Population living in households with electricity (%),99.8,90.5
Population living in households with an improved drinking-water source (%),95.8,91.0
Population living in households that use an improved sanitation facility(%),66.8,35.6
Households using clean fuel for cooking (%),31.2,21.7
Households using iodized salt (%),91.5,85.3
Households with any usual member covered under a health insurance/financing scheme (%),30.9,12.9
Children age 5 years who attended pre-primary school during the school year 2019-20 (%),4.4,na
Women who are literate (%),67.2,na
Women with 10 or more years of schooling (%),27.8,21.6
Women age 20-24 years married before age 18 years (%),27.7,38.8
Births in the 5 years preceding the survey that are third or higher order (%),1.9,4.8
Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),6.0,7.8
Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),72.9,40.6
Any method (%),73.1,59.0
Any modern method (%),66.3,57.7
Female sterilization (%),58.2,51.6
Male sterilization (%),0.0,0.0
IUD/PPIUD (%),0.2,0.2
Pill (%),0.8,1.0
Condom (%),5.9,4.8
Injectables (%),0.0,0.1
Total unmet need(%),7.4,13.2
Unmet need for spacing (%),4.2,5.3
Health worker ever talked to female non-users about family planning (%),32.2,24.2
Current users ever told about side effects of current method (%),56.0,33.9
Mothers who had an antenatal check-up in the first trimester (%),76.5,49.6
Mothers who had at least 4 antenatal care visits (%),54.2,29.5
Mothers whose last birth was protected against neonatal tetanus (%),94.4,91.6
Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),43.3,16.3
Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),21.4,8.4
Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.0,89.5
Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),82.0,58.7
Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"1,809","1,063"
Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,(0.0)
Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),82.2,na
Institutional births (%),89.4,84.5
Institutional births in public facility (%),76.7,73.1
Home births that were conducted by skilled health personnel (%),5.8,0.9
Births attended by skilled health personnel (%),88.6,80.6
Births delivered by caesarean section (%),13.2,7.2
Births in a private health facility that were delivered by caesarean section (%),(63.8),(42.1)
Births in a public health facility that were delivered by caesarean section (%),6.6,3.4
Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),79.6,53.2
Children age 12-23 months fully vaccinated based on information from vaccination card only (%),(80.6),(73.9)
Children age 12-23 months who have received BCG (%),98.5,94.1
Children age 12-23 months who have received 3 doses of polio vaccine (%),81.5,63.5
Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),88.8,71.3
Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),88.6,81.7
Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),21.4,na
Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),81.1,na
Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),87.1,51.7
Children age 9-35 months who received a vitamin A dose in the last 6 months (%),68.9,50.8
Children age 12-23 months who received most of their vaccinations in a public health facility (%),100.0,98.7
Children age 12-23 months who received most of their vaccinations in a private health facility (%),0.0,1.3
Prevalence of diarrhoea in the 2 weeks preceding the survey (%),5.7,12.9
Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%),*,(49.9)
Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%),*,(27.1)
Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%),*,(69.3)
Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%),0.4,0.5
Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility orhealth provider (%),*,(85.4)
Children under age 3 years breastfed within one hour of birth (%),56.4,32.0
Children under age 6 months exclusively breastfed (%),(58.4),(63.9)
Children age 6-8 months receiving solid or semi-solid food and breastmilk (%),*,*
Breastfeeding children age 6-23 months receiving an adequate diet (%),3.5,4.4
Non-breastfeeding children age 6-23 months receiving an adequate diet (%),*,*
Total children age 6-23 months receiving an adequate diet (%),2.8,3.9
Children under 5 years who are stunted (height-for-age) (%),36.8,48.9
Children under 5 years who are wasted (weight-for-height) (%),16.4,26.2
Children under 5 years who are severely wasted (weight-for-height) (%),6.8,8.2
Children under 5 years who are underweight (weight-for-age) (%),29.4,46.9
Children under 5 years who are overweight (weight-for-height) (%),2.8,1.7
Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m) (%),23.0,32.3
Women who are overweight or obese (BMI ≥25.0 kg/m) (%),19.1,10.0
Women who have high risk waist-to-hip ratio (≥0.85) (%),39.0,na
Children age 6-59 months who are anaemic (<11.0 g/dl) (%),72.8,73.2
Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),58.6,60.5
Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),(59.7),56.0
All women age 15-49 years who are anaemic (%),58.6,60.3
All women age 15-19 years who are anaemic (%),59.5,57.8
Women - Blood sugar level - high (141-160 mg/dl)(%),6.8,na
Women - Blood sugar level - very high (>160 mg/dl)(%),5.0,na
Women - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),12.2,na
Men - Blood sugar level - high (141-160 mg/dl)(%),8.3,na
Men - Blood sugar level - very high (>160 mg/dl) (%),5.9,na
Men - Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level (%),14.6,na
Women - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),10.6,na
Women - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),3.4,na
Women - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),15.3,na
Men - Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),14.1,na
Men - Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%),4.4,na
Men - Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to controlblood pressure (%),19.7,na
Ever undergone a screening test for cervical cancer (%),0.7,na
Ever undergone a breast examination for breast cancer (%),0.7,na
Ever undergone an oral cavity examination for oral cancer (%),1.1,na
Women age 15 years and above who use any kind of tobacco (%),6.7,na
Men age 15 years and above who use any kind of tobacco (%),44.7,na
Women age 15 years and above who consume alcohol (%),0.2,na
Men age 15 years and above who consume alcohol (%),9.4,na
