,Indicator,NFHS-5,NFHS-4
0,Female population age 6 years and above who ever attended school (%),73.8,70.6
1,Population below age 15 years (%),24.3,26.4
2,"Sex ratio of the total population (females per 1,000 males)",950,901
3,"Sex ratio at birth for children born in the last five years (females per 1,000 males)",947,881
4,Children under age 5 years whose birth was registered with the civil authority (%),98.1,82.5
5,Deaths in the last 3 years registered with the civil authority (%),79.4,na
6,Population living in households with electricity (%),99.0,93.2
7,Population living in households with an improved drinking-water source (%),99.8,97.4
8,Population living in households that use an improved sanitation facility(%),77.0,43.5
9,Households using clean fuel for cooking (%),36.7,21.4
10,Households using iodized salt (%),98.4,96.0
11,Households with any usual member covered under a health insurance/financing scheme (%),49.4,13.9
12,Children age 5 years who attended pre-primary school during the school year 2019-20 (%),9.5,na
13,Women who are literate (%),69.2,na
14,Women with 10 or more years of schooling (%),31.4,26.4
15,Women age 20-24 years married before age 18 years (%),19.6,28.9
16,Births in the 5 years preceding the survey that are third or higher order (%),3.4,2.8
17,Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),6.5,11.1
18,Women age 15-24 years who use hygienic methods of protection during their menstrual period (%),58.4,30.0
19,Any method (%),78.9,51.0
20,Any modern method (%),70.4,50.3
21,Female sterilization (%),63.4,46.9
22,Male sterilization (%),0.1,0.2
23,IUD/PPIUD (%),0.8,0.5
24,Pill (%),1.0,0.5
25,Condom (%),4.3,2.2
26,Injectables (%),0.4,0.1
27,Total unmet need(%),3.5,8.7
28,Unmet need for spacing (%),1.8,5.1
29,Health worker ever talked to female non-users about family planning (%),24.4,10.5
30,Current users ever told about side effects of current method (%),69.4,23.5
31,Mothers who had an antenatal check-up in the first trimester (%),88.0,43.7
32,Mothers who had at least 4 antenatal care visits (%),74.2,34.3
33,Mothers whose last birth was protected against neonatal tetanus (%),93.6,83.5
34,Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),53.1,33.4
35,Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%),28.7,13.9
36,Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%),98.1,90.7
37,Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),91.4,56.9
38,Average out-of-pocket expenditure per delivery in a public health facility (Rs.),"1,662","1,993"
39,Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%),*,(0.0)
40,Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2days of delivery (%),87.4,na
41,Institutional births (%),91.4,85.7
42,Institutional births in public facility (%),76.2,67.2
43,Home births that were conducted by skilled health personnel (%),1.9,2.4
44,Births attended by skilled health personnel (%),93.0,76.2
45,Births delivered by caesarean section (%),19.1,9.7
46,Births in a private health facility that were delivered by caesarean section (%),55.5,37.3
47,Births in a public health facility that were delivered by caesarean section (%),14.0,4.2
48,Children age 12-23 months fully vaccinated based on information from either vaccination card ormother's recall (%),82.7,54.2
49,Children age 12-23 months fully vaccinated based on information from vaccination card only (%),81.3,(69.5)
50,Children age 12-23 months who have received BCG (%),87.2,93.7
51,Children age 12-23 months who have received 3 doses of polio vaccine (%),87.9,76.5
52,Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%),88.4,84.4
53,Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%),88.2,75.6
54,Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%),40.3,na
55,Children age 12-23 months who have received 3 doses of rotavirus vaccine (%),68.0,na
56,Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%),81.6,66.4
57,Children age 9-35 months who received a vitamin A dose in the last 6 months (%),74.1,73.9
